CPU Low (ns)	CPU Medium (ns)	CPU High (ns)	CPU Medium & Memory Intensity (ns)	CPU High & Memory Intensity (ns)
9063622	9518496		8035768	9100523
8971068	9056504		9168958	9989242
9697553	8994572		9776984	10165391
10353034	9986425		9085836	9664799
7981730	9029508		9584333	9209469
10884356	9355704		8940602	8835069
7075842	9660679		9395387	9902436
11198629	8961755		9065530	10036981
8828456	12418642		9973236	10206580
8749517	7982370		8074282	8969587
10113880	11059312		10518925	9991275
11230252	8991985		8546519	10927241
4997586	10684184		9856778	9023588
10968126	9395579		2097651	8940082
10988851	6436529		5280470	10168887
6959527	12067707		10190692	9797886
13069888	9464539		8592562	8996714
5904816	8901664		9864870	9979911
11023455	10056201		8959832	11233919
7135933	9610564		21638441	7887897
10845968	9039045		6511797	9881814
9705265	10023773		10457010	10410408
8333628	8910311		8402472	9766812
9678698	9079372		9379469	9859068
9280589	8876078		9615889	8063969
9022003	10019331		9170690	10847163
10047178	8208679		9418995	8736397
8014359	9832832		8494145	11367655
9896874	8936900		10898628	7977091
9065342	8976487		8062111	9216192
9982090	9021785		9595337	11870584
8958354	10036736		9448836	8930898
9011879	9003530		10929491	8976845
9050313	9356193		9656176	11024913
9918968	9017441		10301262	8032670
8990906	8978155		8054675	11056442
10031439	10000954		10564349	8963288
9749060	8595964		9388934	10035571
9213607	9480694		10104676	9910208
9061335	10024188		9970508	10005912
8904918	8759321		9234061	9003094
11101300	10750989		10824530	9944952
8051056	9472416		7941168	9015239
11092238	9600273		11987953	11023121
6943661	9392426		9136750	8954111
10863600	9988794		9439919	27077038
8764860	9522830		9399370	1003711
9423940	11075140		11113591	13131583
9897636	8400694		7911194	8884223
9074614	9960087		10144296	9941492
8914061	9056717		9877682	8998017
9003018	9559065		10036073	11076337
10167072	8438361		9522534	7885515
8890490	9928394		8398044	10206529
8905058	9676804		10030460	9941918
11024312	8312728		9929185	9851938
5962513	9643184		9064011	9061419
7159669	9981175		9128891	9953079
880700	9386141		10430234	9081638
12024934	9670735		7981856	9943060
9037514	9374846		10048410	9057310
7990025	8972970		62463089	8939420
10976575	8972375		9898420	10128326
7966277	9571512		10610700	7916093
10039855	9466485		8964347	10265393
9000965	8669852		9880871	9800278
10050921	9894238		9638732	10039805
9016437	8954540		9975718	8912939
9981789	9489908		9930831	9050217
7869508	8955840		9047478	10818775
9927734	8776730		9984937	9128838
9039348	9819849		10046280	9066016
9945948	9501066		8097852	9882600
9099274	8926524		10887079	10025754
8988985	9544218		8969545	10212604
9001321	9389902		9010848	62807742
11083979	10576662		9972733	10097994
6896821	9464172		8122724	10997487
11044844	9573020		10433884	8069794
7958059	9286015		9594007	10924183
10168080	10129763		9823445	8928065
23848984	10080233		8011670	9036974
2886546	51727068		9264744	10932957
13130825	9240602		9069034	8935565
7173985	10011427		10310172	10036332
9817243	10020856		10463407	10096013
9043465	8969576		7903237	9964798
12150681	8977263		8969135	7964754
61795764	10570577		10047305	11059783
8699893	8456768		9046432	9971645
10461861	10018091		9896118	9008049
10997574	8953702		9069117	9989334
6687406	8841751		10041226	10001603
11118265	10974876		8504546	10020156
7988503	8250132		9435048	9075089
10035366	9959302		8018880	9896587
9083777	10094720		11046606	10089391
9044451	9900638		7928376	8805767
10035820	9040007		11043728	11011787
8974147	9621046		7201965	8056168
8821664	9930147		11807235	10959172
10009361	9437540		7138500	10247952
7915192	9597952		10854928	9968784
11204615	8981754		8033550	8833478
8927926	10997643		11017009	10013467
7998759	9442567		7923837	8968667
10086109	6666412		9026027	10045672
8906565	13982581		9221023	8901176
11187455	8420130		10857387	10079352
7906418	10504733		7990116	10085466
9931891	8420447		9056951	14093848
8947802	11083954		9928631	3737477
9039423	8506161		9980681	12195541
10112776	11015788		8188966	9910332
8074192	9035376		9882307	9035718
9823529	9303351		7897487	9027366
9984262	11038684		11025923	10964880
8115543	7964540		7948787	9900427
9909895	8224265		10088415	9004682
8932831	15773887		8982904	10164019
8805126	4549978		8944454	8861325
11247793	10458720		10046242	10201057
7761156	9019799		7931250	9887701
9198074	9551344		11098631	8911727
9163842	9419910		8022610	9995892
8726989	10015517		10983507	11196011
12278527	10655031		7197669	8876218
5638618	8340985		10877640	9896057
12340107	9058027		7794665	10106955
7951948	8962588		9028547	8965400
9051983	9500509		9581775	10019860
9911313	10134470		9416751	9852141
9091377	8383898		8984370	9066074
8882368	8989249		9150976	9951535
10067386	10645723		9161812	9133061
7976323	8941740		9708748	10969630
10939659	9080304		9040639	9946757
8144558	8975473		9492987	8054077
9907182	9312903		10642300	11038190
8902730	10103073		7847513	9871640
10258871	8519433		10178247	9130203
8016692	9437335		8859600	10010311
9815863	9590358		10073917	10062614
10053521	8983952		8870029	9980661
8035393	9383129		9229382	8883406
10060308	9025164		8876833	9982054
8972642	8981795		9879822	8964666
9880553	9570890		9038016	10282208
8870323	9393541		10077372	9954900
9136185	9688093		8873644	9875032
9087651	8958684		9094314	8947984
10962717	9483533		9025145	10924513
6944346	9022326		9238372	7996768
10989975	9469736		61864225	11022764
7952264	9136083		7845050	9048697
10034152	8942145		9882528	10994024
8959479	9937634		8041624	8959795
8992355	8145355		10030661	9153809
10231168	10248110		9529852	10942387
8879232	9637040		9078138	7904321
9088991	8404125		9338827	10099710
8917667	9596743		8381557	10951516
10017005	9528934		10048455	8962668
9064469	8864783		9708862	8401921
8850296	9965598		8064851	53599215
10074163	9517355		10850510	9320384
7681501	10016241		7952743	11617424
12282396	9448782		9964204	6161936
6019224	9536678		8224977	10943344
11007061	10073515		10910787	8250140
9643367	9963850		7904429	11743267
7852232	10032973		9404636	8064071
11479986	64016381		9575532	10891950
8045653	8985558		11077038	8325171
8985058	9458427		6979273	10738136
9028804	9965622		9544893	10030301
9952186	10623273		11461883	8967760
8852842	9017703		8079098	9888225
10147047	9944423		9957365	10109425
8031497	9041622		9965069	9941123
61965202	9909035		8951006	9074928
8121034	10082956		9261347	9937154
11004757	9127401		10741448	10047398
2083842	10814908		8962345	8917062
2926198	7157700		10067093	11035839
12856885	11251492		9995669	7960087
7003592	9082186		8984868	11101449
10047505	9893040		10567324	9983514
8999413	9698119		9496900	8008030
10059099	9921142		8024877	11942680
7696992	11200906		10113135	7248164
11242722	8951005		9772659	10725267
7805188	10284899		9644721	9022986
10056923	9628868		9949021	8239588
9139580	7356708		11471784	9928212
8871196	10995238		7136903	9247741
11148762	4606161		11402893	9507884
6959754	2023079		8551991	10155306
10884129	11365445		9933819	7909789
9033950	7536050		7929905	9904133
10076262	9256125		9995453	9098531
6031654	9821676		8596370	1979503
12912112	8956447		9584378	6009835
7015357	9489083		9053690	11019700
10081515	9450373		10010932	8936220
9704128	8470539		9866463	10115682
11327475	10085363		8072146	7974612
8914995	9536586		10895243	10020041
7943113	8428424		7115923	10990078
12036065	10145155		10895609	8035742
8168101	11452475		8961971	8871508
10796000	7027005		9546815	8955801
9109761	8979580		9379213	10013776
9973475	9456318		8088239	9077568
10058452	9961948		9909004	8912878
9886846	9012039		9595908	10043350
9117643	9999111		8536571	10084088
9921869	8598934		9907529	8912509
8996465	8899744		8976556	12070845
10006602	9496807		10006718	8128348
10912707	8953505		9016486	11955396
6986550	10017822		9215817	6937067
14064364	8936592		9015087	10992982
6024613	9060003		9764279	8160987
11940782	8703795		9004801	10764227
8685124	10242707		10045360	8152317
9231176	8635625		8919149	11858507
11061652	11968252		9055904	8102820
9097665	6155577		9979169	10024066
9994450	11097348		8068997	9929997
9876511	9281936		10572428	10075846
9116059	8518111		8354933	8889604
10081812	8967266		10009548	9966625
9822581	11014041		8955920	10042651
10034042	7072692		8981038	9992411
9110983	10932288		10073960	9075801
9821967	8091161		9042549	8948422
11074131	10876003		9516570	10074468
7074343	7392407		8540575	8912029
12639779	9780248		10441666	11080844
4331278	9924902		9067645	8893106
-55224	8904653		9452273	9997725
13945002	8373206		8929508	10077909
7999586	9635763		10047454	8954646
10134306	9063709		60505243	10062973
10161644	9459110		9010642	9108290
9943891	9422205		9418605	9758315
9913269	9019415		8999906	11053790
8925975	9484752		9067654	7939557
8985217	8974353		9922711	11016788
10949561	9511266		10115685	8979877
8073935	9485898		7911645	9234544
9974113	9016090		11123109	10867710
9064465	8952998		7863923	8291700
8968806	9593716		10006580	64848671
10062523	9385340		9137552	7930639
9962667	10087691		9856196	9013836
10189258	7955701		9034153	9879018
8781529	9970381		8186915	9020399
9926856	9058263		10925520	8953607
10069475	8979707		7878352	9383084
9139939	10049490		10162509	9641442
9927390	8990935		8903760	9022766
10852164	9466938		8958314	10008932
8137528	8201940		9951485	8050613
10108842	54205317		8082636	10908848
8924779	4629174		11505719	9123445
11007980	12404609		7456433	9974811
6858315	6582797		10114590	9889093
11055759	11080088		8236914	9018647
8902542	8415741		10633046	10042042
11123017	8587418		8553681	10052175
61852779	10409473		9558282	9985440
9224282	8941482		9999111	8895840
8984732	8582178		7116863	11081448
9989010	9985995		11864577	8184530
8868430	11580650		7013247	10881643
11120863	6874859		9455971	8921577
8918816	11072835		10571030	10944526
8032432	8534606		7994531	8981101
10972866	9006909		10900170	8493020
8019763	8359425		6977433	9785023
9979958	9123414		12044831	9753745
9026618	9971332		6501504	8967644
7940889	8933252		10604842	10002525
10809826	9046922		9390473	9103751
10259776	9493956		9498481	10051810
7957859	8995785		5060213	7841655
10014597	9258282		2035685	9967029
8891884	9132617		11909074	9060252
11069612	6057076		8112891	8931307
9085485	1024193		10966416	6112244
9907451	10960446		7283607	975586
9082008	9056263		11611964	10921667
9659726	9651411		7184670	11180188
9381274	8912387		9864941	7871878
9047491	9454939		8970339	9067455
9890714	8965450		10013971	9122325
8878874	9575928		7942853	10833201
10206727	8955449		10327697	7896924
8906048	9509432		9235638	10085940
9957552	8937913		9544466	7945412
9164775	9585395		9007150	9455728
9819225	9386009		8961476	9623657
11027504	9009568		10026790	9906730
7983886	9607390		7963495	9128135
11187587	9476045		11050063	8961057
8870776	10007353		7938723	9093167
9915698	8541756		10011464	9122138
10075100	10217571		8033658	9665992
8961200	9166862		10139110	9102808
10951642	8588226		8983421	10968083
8769682	10572470		9870719	7543725
10330255	7850263		8160659	11653482
8891744	10663379		10083404	8900425
10101556	8032470		9702966	10329816
9127116	9968757		7930624	9690106
8817533	9024419		9082875	9910541
9984118	9289271		9903316	9001318
9110591	8620744		10071823	10109178
9031898	10442482		7974344	9910951
8877988	8593979		9559347	9053867
11101386	9386476		8982592	4006144
8013947	9086765		9478954	3014030
10068991	9597351		9968682	13008139
8770644	9323641		8937180	7874298
11148867	8705395		8995097	11091886
7958388	10269072		10637460	8902705
10966025	8628855		8506253	10068982
8895087	9418857		9946367	9914594
13124895	8614881		7959301	9037603
4963829	10447292		10586926	10104002
11962114	8469045		8432448	10146187
9156050	8429626		10059162	8804547
9998585	9581236		8984989	11047548
10015709	9381775		8964932	8972260
8635860	9105530		10010454	9077679
12338620	8868936		63995483	10875786
6904481	10081588		9546390	8999143
10077795	10637635		9375065	10048313
8994032	7397425		10045541	10247670
9930753	9489049		9579745	8652866
8917180	9424387		9988257	10065083
9171772	9014395		9522744	8041040
9950591	9536345		9015295	10027214
9023822	9016299		9931680	9051371
9967134	9489738		11015176	9875299
7932202	8670933		6893844	53050962
11134655	10276160		10026469	8886479
6947865	8849385		8995524	10068484
11832306	11866206		10056335	9940131
6930349	5997893		9002025	10084835
13135639	11408400		9961672	9010269
6139201	8940325		10148340	9957129
28969446	8611664		7883311	10048017
14999386	10050280		12003179	9071868
6996978	9022789		7043846	9916948
11865282	9311528		9907730	9959190
9114027	8565097		8369322	10034319
10039923	56465570		11718376	8973343
53013567	2051845		7988949	9930004
7043606	10890507		8532838	10056017
10929436	9610675		10486638	10119572
7997897	8067808		8348288	8988300
10876033	10988556		9608899	7818124
5996537	8372701		8988007	9966964
14993337	8635626		8989300	10082298
5104146	9289383		9989582	9136348
10927740	8655456		8605991	8918932
9107306	11382300		9440447	8900730
9947310	8060389		11054347	10107531
8124373	10043977		7290770	10082519
9900232	7907482		9632302	6780628
8967329	9524938		8951003	11075694
10043488	9492996		10147030	9086035
9039989	8960910		9985587	9938606
8909620	8746061		7916731	9170780
11024455	10206690		9985766	8777293
8986009	9010779		10206033	10109961
10039785	9654171		6785169	8965828
8937719	8938618		12097363	9005170
8891918	9448271		9934578	8929483
11079002	9627352		8557950	11162739
8037543	8105909		9383184	7829670
8928193	6247593		9072588	8984032
10037127	2026384		10021345	10093129
8126030	10018553		9882264	8980076
9643638	9600812		9021328	9096092
10305932	9409581		10036284	9860528
9058233	9005398		10079354	8987878
8623199	8940720		8910986	9084779
11348461	10035707		11024265	8841756
7877216	8970444		9003718	10042604
10128246	8987988		9610159	8017347
8624275	9603542		10333118	12097918
10427054	9453713		9112247	7982619
8890595	8957357		9988079	8902648
9018296	8966034		9565062	11078825
11021053	8099363		8452678	7936819
8123217	12927529		10536249	9078129
10802215	6612977		8424746	11061752
7840185	9340112		10007424	6975608
11311271	10078913		9961475	10930207
10058448	8696605		9007733	8970795
9865223	9862321		9999978	9061126
8906674	10398142		9992609	8969089
11040410	7644597		11125811	9082978
8010517	9327708		8956535	9981923
11000293	9561598		7992661	8926056
7929703	8996176		10951601	9117911
11140134	9485167		8053984	10939222
9087939	8990149		11963161	8048710
8846138	9979486		5885988	9997468
10129870	8550067		9105314	8889599
7858344	9492759		10544926	9133556
11128954	8953235		8377964	9937367
7890228	9589603		10584326	7926199
9797633	9478907		8482708	11105949
11203534	8975718		9909480	7885473
10022726	9505885		9662913	9013607
8680431	9062145		9944349	11033290
9271197	9385901		9428187	8037136
10129102	9042606		9570337	8915491
9841864	9586409		10046094	10138918
8838514	9379777		10403232	9014139
10222170	9569974		9425003	9098601
7927310	8465111		10549592	9802984
10986957	9988441		9109973	8969541
10214270	10704460		53009039	8990578
9981821	7277561		11009318	8349891
8987607	9571088		8044880	10663668
9871008	10429749		10898487	8117686
9105717	9040665		8198601	11004539
8853295	8984850		10897278	7962351
9014880	9009341		8899085	10943713
11064225	9013460		11043181	6965125
9038102	8749053		9020988	11081178
8869417	9824270		9283420	8140614
9077717	9407889		10717372	70971192
10149707	9035218		9981421	9796050
8850018	8976347		9062920	9027541
8995056	11569762		10008951	9363485
9106935	7527493		8947262	10738824
12033225	8847229		11039162	7037878
6824496	9721299		9002419	10943116
9122429	9298110		9892781	7885119
10592174	9617687		8962392	10043133
8236328	9002597		10287313	9961955
8091033	8435707		9753586	8077630
13639491	10978909		8939646	8913833
5437912	8017857		10117516	11061289
64085231	8958172		10013282	6917949
8947504	72033397		9066665	10101505
8949248	8545944		9903639	9884718
9948505	9249834		8001489	10220595
9866369	9721725		10997672	6782805
10228802	8439401		9971896	12130837
8718519	9576827		10060480	6981259
11274603	9464531		8912642	11004478
8017277	8981468		10105882	7924029
11882650	9511228		9993581	9143480
8059343	9040359		9495244	10834283
9719598	10080307		9476145	6975666
11215707	8352459		9996842	11039171
7950603	9591399		9983603	8157920
11076887	8962230		9577724	10036759
8020894	9073196		9351892	8882021
10975965	9986223		10260215	10965967
9119515	9440003		9868235	8019091
8964524	8916484		5972139	9964233
9878982	9141799		-62678	9111815
9009742	9489401		13061393	9852520
10204905	10022835		8111020	8100505
8721055	7934763		10814044	10126800
11103935	9956579		9966720	7759788
9003258	9490476		9083951	12023487
8919024	8647146		9860804	6951442
10100575	10380124		8036499	10132407
9065354	8486721		10030458	9991121
8889530	10459366		9023039	9969751
9914715	9026566		10034230	9017293
10252743	9978248		8966548	9976117
7954775	10050623		8336489	9908276
9830673	9540669		10027240	9103739
8975091	9408754		9659235	12157552
9109887	10037802		9923851	6878623
9951368	9991545		7975473	12080832
9116799	8947244		10049201	8995716
9943930	9625604		9550899	8966022
8875554	10446499		8589506	11016878
10750722	8536993		9814087	9015153
9448415	8983122		10015441	10041873
9794303	9506049		8598541	9886800
10153493	9558816		8532529	8927915
9904430	9420149		10843941	11041634
9112249	9606843		9048983	9049846
9816026	8408683		9959966	8935033
10145355	9011910		8999606	10959168
8948282	9903305		10006244	9053835
11041657	9078592		8975367	10057355
7910478	8967950		10998155	9066748
11166135	8926578		10136515	10919769
9833274	10023080		8916383	8961162
9094282	9076056		9084234	10033257
9987524	8975324		10955563	10039881
8932387	10036066		9003326	8901359
11123365	9000757		9538809	10113968
7975630	8966659		9990946	9865155
9895610	9544338		9399532	10005426
11153854	8993345		8996848	8054628
6888094	10031745		9201948	12091422
9982275	9448821		12452624	6800725
9116901	8993636		7571069	12076808
9901008	9516710		8896445	6945708
8764508	9972992		9502349	11153412
11199914	8528001		9453594	8915040
9073726	9950224		10064602	9087447
8999588	12199609		10091745	9821353
8895920	6898366		62851661	8020792
9989057	8689019		9071268	11062026
9039008	10042769		2064243	8065884
9994820	9887399		5538736	10936894
8049562	8322901		8272699	9042255
9936831	10633805		12031125	9947656
9078939	8423857		7133894	10033588
10940744	9536646		11880493	8945430
9098211	9067219		8019946	9970601
9877086	9456414		8988211	11081061
8096872	9489734		9012303	8946960
11101628	9063263		8911500	52065721
7881359	8950733		10062412	8918572
9977124	9556195		8591930	11101787
10003758	9863983		10416556	7956372
9024178	7863236		7973065	11021754
9947705	10124945		10997651	9204116
9903609	9577110		10779806	9725105
10135009	9488261		7258690	9061503
9019098	8967874		11984196	10163604
10913556	8587302		7964982	8857370
9117337	10367612		10040707	10195262
7913796	8539393		9999691	8678342
64058655	9048840		9528137	11086550
9003820	9018532		9449350	9123272
8864100	11950467		9148524	10925409
11077281	60533404		9815291	7943971
9099332	7613763		8160938	11101301
11026752	9067884		9950427	8916891
7660398	10849684		9902186	9984736
11293151	8036753		7997365	8131829
8902262	9439791		9985437	9763015
10031372	8634021		10061922	9065745
10159330	10349314		8953756	9142334
8830741	8951472		8938512	10078085
9999728	9072374		12078680	9750848
8905748	9501460		8109688	10012449
10181013	8378373		10009073	8996890
8858066	10655481		6989518	9496140
9188354	7983603		10442144	10641320
9897862	10035991		8574228	7803723
9971937	9379574		9840807	10068885
8974283	9034304		10167687	10165784
10141206	9596183		3478066	7785545
8981148	9017659		4345781	10065491
8878031	9410018		10570347	10035571
8973965	8969784		10013524	9988751
9987612	9967333		9475742	8023670
9070779	8555417		9545931	1098200
9650719	9571414		8659431	6906375
9280775	5799176		12716694	9910554
9090787	14692820		7199132	8983470
9944484	6913003		10814529	8253975
11143024	9036777		9067005	12938080
8795829	9078375		9507184	5989246
8890261	11954389		9005154	10088462
11211204	7008602		9415385	9751836
8933584	10410061		8975633	9169943
10013098	9042862		12259938	8884910
9128245	8609504		6869924	9101183
10885264	9901466		8946212	9985355
8981760	9072269		10044543	8882178
9047127	9073505		10965749	9054640
9935916	9205064		7619529	10072705
10018760	9651704		10545653	8238367
7939612	9330210		8075713	10586772
10141763	10078089		9757417	8029455
8977618	7983709		9065659	9222844
10021056	9989158		10003442	10901653
9078390	8962042		9157387	7957171
8905534	8849298		8881109	8971767
9867685	9886078		9446686	10073365
10192359	7961477		9468948	8167124
9013859	11301288		9095395	8961474
10988753	8157180		9036877	9680000
7721414	9953576		9059418	9076382
10299499	8924166		10090372	11054715
8975050	9621347		8747708	8001303
10007728	9103930		9088574	10059262
7842516	8927547		10964475	8925971
11151302	9374729		8009903	8996775
8832210	8728984		8948538	10011385
9055666	10340846		9984296	7889721
9819264	8893002		8943323	9088995
11154123	8658057		9136506	10005465
6744207	10436122		8887076	11039084
13299036	8465836		10050024	6916062
5983445	9408570		8903717	11074753
12117813	9744026		9063410	8004829
8973485	7894284		10025145	9895090
10011133	11994876		9056437	9086010
8926054	6502393		9014847	8972743
9066681	9876093		8964404	9262671
9954296	10663472		9996138	9687447
8985372	7907521		60082187	9099706
10023749	9434866		9873570	8954489
8983889	9009025		9006779	10021719
10091825	10069092		9062049	8982235
8002356	9009328		9254935	9030400
9946860	9547105		9630575	9992278
9975663	9453278		9122454	7987927
8077912	7835577		8908696	10156422
9908268	11772748		10049579	9903255
8879502	7349406		9026308	61069293
8492688	9947530		10025420	8160737
12624436	9044487		7846291	8636071
6056245	10025634		10174174	9064830
10980735	8630392		7912276	9954568
8066743	8953030		9927463	10025433
9888882	8979672		9973463	9025084
8975575	10032120		9009573	8918035
9926199	10024790		9025268	9157170
8061780	8369134		10040638	9924710
62126120	9585590		8894182	8927695
9016563	9418718		8638603	7988490
8689313	8601208		9464708	12278420
10206137	10078734		9019913	6865703
9032859	8919101		9480389	9101782
8010638	9014247		9402837	9706987
10068449	51120155		9004409	8328709
8674498	9010396		10031457	10689223
11237038	9345181		8024366	10232300
6991831	9942966		9937065	9961458
10992317	9684846		9661212	8870411
9050335	9373650		8980381	10001357
9065473	8876612		8971122	8997145
9955440	7662291		9361762	13123004
7946030	11395125		9610617	6923028
11039334	8028634		9062123	8903164
8068096	9671302		9371525	13220171
9970808	10288447		9001190	6900731
8953285	8520166		9145009	9391098
8872526	9099020		9861451	9896938
10251360	9466665		8290885	10694749
8909981	9468627		10301653	8993691
8925606	9406588		9428183	10119030
9065947	8645264		6023825	9092897
10054065	10042594		46778	8149923
9956492	9010452		11057990	10856446
5947305	9486235		9850586	7948209
14030713	8884876		8655427	8748961
5883394	9624143		9957092	10128477
10961963	8888934		7511572	9009053
8209863	11033032		11885301	10154391
9973911	6352121		8629352	8810537
8973021	11184549		8733776	9954771
9935011	8909847		10699504	8083293
8002453	8985664		10048652	10061390
10057364	9932151		6895683	8894222
8988088	7746034		9036709	10031882
9083696	11337348		9915671	7955203
9898486	7980189		9036137	11128847
9114295	9937626		10002048	7915957
8929408	9094040		8018922	10073618
9938988	8952880		9544903	8987637
9047020	9086197		9506138	8948488
8967749	9527075		8904635	8932902
11006720	10091743		10645442	10042690
6987472	7981505		9416415	8924244
10979130	10333551		9926198	9041640
7947933	8937513		9021775	8968225
8753827	9087699		11047471	9111726
11418450	9523508		9021553	9893452
7923385	9026920		8921952	11179080
11022095	9402131		10976442	6912877
7976739	9126944		8645679	11051281
9927305	9585122		9388233	7896603
7955590	9262895		9964590	10016210
10079927	9010753		9108707	8023651
10055770	9966425		8889153	9885122
8030337	9052926		10020535	9067775
11008808	8930510		9030855	10006539
6847891	9742490		8989428	9054869
15116954	9265105		9963688	8978771
2877748	8743186		8658915	9999655
11982192	9311487		10343849	9056115
8021857	8977977		8019868	8976193
9969565	9968304		9586325	8891535
9073787	9018752		9479408	9023005
8954046	8640142		8962040	10170219
10093369	11111429		9151499	10015652
9026115	7023065		11011203	7879705
7914520	11221232		8060355	9912088
11005663	7661190		10858750	7956076
9053774	10011405		8496373	9946940
9998499	9430603		7550640	7284919
7827460	8906975		10437520	12091011
10061048	9972491		51012846	7739092
9074154	8786342		8439742	10059996
9026632	10360079		9937312	8899032
9876759	7973978		9086236	9047891
9115892	8632782		9082627	10045131
8961235	11364385		9224457	9899185
8875187	7944278		11658027	9433573
11026931	10130330		6984368	9832524
8167682	8882641		10018003	54924907
8039884	10922036		9542136	7923773
12995781	9025290		8507748	11077237
5936761	10130189		9993265	8953406
9960481	8605517		8971803	9952012
10030097	11395576		10017627	10064703
9128326	9036305		9097431	8919149
8776280	9840592		9869133	8960118
10051305	10059556		9053014	10106796
9080210	8989856		9559131	8981051
7668250	9672447		8495392	9942339
52313637	11242276		10166663	11222334
8099507	8142897		8793010	7816423
9816673	9913906		10122326	10961871
9052321	9959318		8089182	9047689
10109023	8933922		10313715	9894852
8982738	65824875		8583732	9219384
8886001	7347142		9233093	10859120
10069967	10762175		10189524	8958158
8949927	8122969		7520334	10084577
9984342	13010043		11039877	9900893
8126289	6981841		8923829	9032745
9841488	10706006		9033344	10079678
10058866	9299222		8875627	9989323
7885316	10653124		9178371	9978569
10985125	8404163		8868619	9004767
8162388	10580348		31041829	9965401
8913500	9417196		7920460	10008976
10236363	8746889		9996338	10065899
8890650	11010376		10278795	8927358
9024605	10842928		7845089	10019076
9811751	7176304		9901672	9186617
8027465	12184819		11051556	9729639
10077930	7683095		7093324	8942580
9014210	10837140		10273735	9180675
8913891	9184946		17788610	11120530
10181554	10898693		10938690	7784187
8921218	8089254		9988940	2926267
10043281	11032856		8128462	5029110
7951046	2243958		9864576	10106280
11056527	5187040		8875023	9089094
7970651	10569355		9093455	10117951
9886191	9255547		10014792	10718817
9123273	11038692		9069911	9048368
9021072	7892224		10077231	10057527
9866598	11824575		7992953	7894699
8064380	8382307		10943750	8937658
9913131	11028871		6946930	9964438
10099565	7815856		11053228	9136125
8026221	11114910		8953412	10067170
9959584	8596651		8053067	9182068
8962130	10448096		11990786	8732622
9038530	25012695		6895499	10020481
9886111	3465784		10105173	9011699
9019237	13102857		9898467	8948247
9064574	6927475		7927013	9014712
9953766	12075003		10050728	9983753
8029704	9004889		10041989	9073410
9948565	9313008		8155238	8969972
9146262	10665746		9691806	9996635
11022953	8974636		9049831	8944405
6859912	10020021		9113996	9116855
11102736	8930568		10083747	8944157
7955191	10499489		7891122	9959208
10018637	9955634		10094505	9265162
8951451	8581330		9079055	8756146
8884190	10404630		10835591	9268277
10226577	10091306		7980030	9719387
8881052	8453583		8985851	8961623
7988373	10465293		9989605	9038212
10988161	8700569		8526116	8962920
7012739	11903527		10459782	9140595
12054211	7989011		9105032	9867746
7876327	10417143		8063780	9005378
10188676	9914046		10836092	10061405
8961250	9030979		9182357	8006968
8697465	10636183		9038451	10972148
10279182	9359770		8819073	9087081
8917771	9604707		9968931	9019943
9168971	9425720		8022800	8898766
9577098	10544828		10108894	8098302
8227103	9045521		61098961	11124896
10186128	9335712		7972914	8828235
8961023	11221743		11296620	7978188
9921892	8841304		7516150	9861932
8915160	9983971		9029010	9054004
9088944	9683004		11037701	11071948
10103076	9898689		7184606	7987199
8833713	9945912		10738906	10183945
9090166	8043656		10129073	8762131
9090284	10124057		7949211	9113185
9835079	10365289		9895927	10015889
8971219	9658083		8334990	60187867
9937805	9257012		10170679	8719698
8345214	10603097		8556429	9985911
10750421	8481807		9030593	7976687
8107968	10566270		10006646	9972454
9036806	9023287		8933059	8330516
10974995	10122622		9974420	11800266
7907441	11217049		9137881	7905329
9114238	7587324		9058999	9011612
9930179	10141838		9858857	11255308
8890218	11290629		8149289	6980120
61106039	7728882		10935650	10712170
9010461	65896433		8985682	9114421
8904028	7411847		9019439	8153504
8920566	9565182		8987442	10084555
10185328	11986536		9813704	8738744
8954537	8448169		9111232	10152675
8905175	10042966		8981584	8841211
10032889	9534633		8988508	8925617
8736688	9496012		9905402	10112772
9400027	10556068		10076386	7914751
9974540	9003501		8149457	10970742
7691680	10446086		8853120	8094103
12242759	8825007		8965458	9238621
7006274	10718755		12134261	9791501
9939392	8264657		5913962	8964912
9109955	11077617		10207835	9127135
10032895	9975786		10349053	9830405
7719853	9155871		8453358	9110626
11261494	9980738		8997500	8881833
6913879	8871843		10061880	9177342
11017853	10598793		7914899	10778108
9055673	9384065		4978015	7975715
9062427	9980635		2016485	9087686
8852611	14116956		12934673	10090977
10083165	3897689		7061153	8932198
9026188	11993803		10244786	8931208
8948041	8045077		8716733	11074093
11119207	10580147		10008508	8033853
8909294	9368587		8983783	8942182
8934899	10064252		10117049	10070344
11022246	10076351		8032214	7124944
7748303	8588235		11106579	10729082
11178988	11063277		7948513	9038210
11128667	8861743		9905112	10014427
6919877	9378465		8490787	9057282
11996116	10689052		9420176	9094033
10010917	9333934		9930005	7945969
7979141	9509571		8620304	10008388
10106197	9500889		10491067	9869110
9043315	9551444		7955691	9032341
9802104	11136476		9978705	9259914
11131188	8343712		8131230	9859380
8081981	11118086		10963117	8913314
10787764	9470701		7909191	8975300
9007512	9048591		8984852	8963187
10098418	10324215		9035034	10033138
10075082	9709003		10149757	9014838
8879857	9391695		9870534	9071478
9943879	9892527		8103357	9888852
9103758	10086453		10995711	9116946
10904480	8908566		7001853	9005117
8083732	10564572		10984118	10072519
11090803	9022997		8986820	8841021
7935884	10432893		9067425	9086734
11000789	9541671		9369090	8958873
