CPU Low (ns)	CPU Medium (ns)	CPU High (ns)	CPU Medium & Memory Intensity (ns)	CPU High & Memory Intensity (ns)
258197	6949275	10073660	2195012	11990360
120891	169893	8845314	4782830	7167312
110498	100881	8135998	2009625	10854898
114095	64414	11874199	1018768	10266527
114390	169772	7981671	1492337	8751427
119056	159128	10018748	902734	10943408
140790	199830	8137212	748672	8159765
81610	96194	10816312	1444265	9792472
108083	164351	9075780	616964	8923652
106588	109391	7925906	1436382	11027639
118779	110428	11084638	1196210	10240682
109624	110365	9988980	4228304	8062435
110281	123889	8059429	1119089	8838423
113676	118701	9873785	695569	10885642
173710	142947	9031239	968166	9095386
166027	136019	9059955	1379929	9899055
248229	109331	9831248	1847422	8916251
109834	347734	8977907	945249	10131805
132917	135781	10566681	1259481	9072681
151917	85803	8698421	3897455	11925735
133333	145476	10799914	729874	8041068
155201	77779	7994800	1268436	8852267
106894	108795	11983511	862891	12000635
165248	108178	8043908	847723	8068958
160406	116208	10265654	204027	10878404
166718	109753	8750193	1037084	9110504
163108	102816	9972929	650165	8934331
167903	111050	8928050	533251	8883516
87395	120137	9078097	1030137	9032505
139925	139562	9996968	3914368	11036773
107180	61581	9006722	11530879	10045627
117134	107888	10009384	458033	7936757
107766	105894	8961664	1023971	9152066
108382	106414	9921579	398315	10810207
109025	107688	8152966	1263379	9163347
122078	113252	9808770	903725	9859622
136894	98977	9053861	499632	9902788
60018	110509	10001735	1982462	11041416
105990	297974	9897629	987452	8032703
105644	83243	9022176	593899	10991691
106532	120007	9985243	587431	9002537
110052	111509	10026296	1436576	9834448
109151	107997	9053804	1651595	8015157
113057	108530	8881413	173704	10082312
183764	109536	11104608	3157600	10039863
302317	112516	9049026	784309	8868770
143364	539780	9968937	975997	9008427
110280	115549	7880807	1500492	11024388
109110	118512	9103146	805386	8934189
115114	108279	10092339	1096462	11076910
114121	110566	9313668	239110	7940377
153686	136760	8792909	4401193	3883160
68504	235224	9708136	218649	3229242
93609	121400	8932887	1064168	13913174
340453	109462	10037263	134937	7933899
59355	110830	8086510	412834	9382297
53537	109734	10231637	5094799	2574909
111101	109879	8974884	860887	173687
149721	115830	7107668	1156779	199016
255440	98078	13603278	1051487	960707
202286	133574	151065	1838937	12594106
159042	106271	7843315	1007469	9244353
131186	116245	8969736	1986476	9792186
131526	107465	27062048	1054132	10053596
128615	432317	2021866	8078372	7833046
280420	139280	11908699	1044344	11028765
119435	99913	8958273	1016312	7598975
71599	112395	9075678	1819483	14588922
142681	106279	9090454	1058081	5033169
131752	106923	10901088	226745	11925620
132461	108058	9016466	1800108	8864226
134142	115976	7949662	1485893	11121677
154854	112403	10047828	393246	7726642
130818	394164	9172457	1452340	10116935
116044	115299	9313930	11582776	9116978
117880	94432	9470736	969139	10978156
109144	107739	10957456	6000697	8907829
110094	117625	9049401	157005	10046910
124805	112712	10036036	216367	8877565
115223	110163	7908335	1324751	9035987
149480	773431	10988652	500809	10145603
153030	126811	9030578	894385	8796386
514744	127947	2329150	2327966	10964765
120945	129018	5769219	1214359	8148692
137947	110827	1074992	463058	11074011
120158	107959	7988659	1340617	7760031
110367	110491	885491	476884	9141840
106521	110684	6973943	658212	10871196
107384	110850	10178346	388697	10087651
79438	111389	1066117	1622219	9891379
108563	114800	6974049	1647425	10974470
109540	141854	9952355	5750081	6120607
110491	97141	9908341	1907873	12025252
120435	105356	8981414	5991375	7910649
109655	106247	9874767	894747	12948592
128398	107883	8189248	1260421	5999312
117253	108136	10922832	911972	9494837
109018	110430	7963819	2048922	9447917
109341	111031	8300972	1014763	12077218
110458	115902	11643804	1061108	5906499
112991	223273	8996825	9615706	12431675
484478	172356	10219591	5120429	7626704
116617	134130	701783	1057772	13088074
117136	107712	7029920	994793	1918903
118599	108720	11140169	1705006	3154054
110698	109635	418764	1287755	166367
111326	115696	531289	848702	5712212
112982	239227	3983705	147813	109389
135668	105386	12931485	7901630	12902650
121791	124062	4103245	2161167	11074736
106052	109637	989982	7816807	7706534
113283	98836	12102424	1100793	10078906
109091	110782	7837487	1088974	9897800
110646	110913	12171947	1497527	318784
109620	111601	7916963	1252483	329141
120359	375361	11066816	1178266	1760011
136747	161491	7936535	1316722	1906408
80007	131518	9171982	595166	633812
105996	132068	10896617	1120103	11030813
106437	135654	299006	1294583	9041313
478034	136065	6688340	458252	10152925
120968	124589	8804750	5949135	8101766
145011	118335	2969571	1030604	10978511
213205	106355	4382800	616368	8794002
116510	126389	150199	385029	9826790
83741	110019	10675250	1070929	11150367
108339	109898	7824506	852865	7869283
109480	109708	4974153	418275	9015399
110071	117291	2030084	606008	11011378
111060	145881	11969652	896205	12081872
157047	65116	9019843	1325601	5962139
106538	113222	10086703	4793117	10972696
354008	106667	11013256	1205636	8121658
118062	107601	9037066	1741795	123968
119530	108283	8888864	1220090	2053913
95960	114980	9370880	95183	4756684
240576	113380	11776471	1086960	966841
105428	114103	7874103	9688105	1050039
120602	145228	11934954	1800469	1177299
109805	65421	8139678	1754754	2874542
118259	108312	9947122	463605	13849136
91241	106643	9870966	1156900	4967204
110342	106728	8249291	1235449	14080861
112203	109252	10844364	1143869	6948595
136273	110235	8247751	2570487	9913216
72119	188268	10610121	579013	10039020
107153	268753	9012060	1094859	8841799
106384	107840	10151934	207295	12016001
107168	107611	10940713	357471	8143861
118632	586195	7931732	1004085	970171
108327	156999	12161445	328723	883476
110140	142574	8057690	1218671	1164811
110580	116132	7885802	1197682	415743
171630	49402	11002813	201984	418807
133859	111234	8027769	443612	214928
106255	111629	9881298	1442126	188558
107095	110820	9156545	1036021	173223
107811	112391	10824791	1592162	407389
108758	111485	9043922	5805070	365247
111203	249096	9970123	1074073	215296
113612	84047	8015121	993966	404824
117206	107089	9984340	1070689	197395
339465	107657	9019316	1002382	188929
124259	112809	9144773	1207207	299922
108363	112614	10767146	4626967	1877672
109254	111465	9031745	1011829	4398457
109943	115658	9023612	960608	1287933
400086	126015	10185669	6796899	1721070
640551	371193	8330048	1146148	4985536
167662	122803	11431773	8078903	16392033
158638	118788	9034832	1050690	2639846
109879	111304	8967074	1176197	11997309
284720	114685	9186239	1546077	11003890
150970	165628	9766627	157921	7123543
140654	160617	9411394	1174149	9764173
143442	129163	9591870	1220891	10016528
133048	131189	9280263	796286	9222238
181032	135639	9721851	815440	24380839
205306	135138	8994875	1107298	4400308
241114	133696	8963894	651546	10858528
144792	140217	9978377	490937	11104417
179578	158679	10043917	1683352	8895258
66080	106722	9018351	6642520	9091918
131550	107424	9029756	12551308	10084835
164863	108420	10903774	1003820	11132999
124607	108610	8997703	1085155	8684523
157636	109266	10056039	1123516	7194661
154272	207488	8171843	1730270	9391924
200824	128957	10813857	1306909	14610751
196417	105000	180470	483881	3825044
134992	105963	6860526	681919	11927630
184745	106994	13920241	791726	10035491
215753	107901	6004876	812731	9179609
296638	108803	10141349	883564	9800304
425086	129922	9900624	4428220	10042998
45617	118853	9043237	666719	8025664
67691	137269	9918902	1330480	11103140
360442	53316	7982008	4435910	9018761
258022	116709	10402357	1098224	8829431
154079	106349	9569461	1201678	9954496
138920	108332	9137314	1676167	8049947
165391	112963	9941707	1473897	11961145
160646	108941	8080914	455801	6059211
155517	109375	10905218	1037635	10053604
163806	111106	2151128	9107393	10979455
303321	185275	5839407	1135495	7789391
135313	104873	1121913	5915287	10960611
134463	105846	7881830	1582348	10055256
179189	106295	9964590	1245397	6022021
181139	124806	486295	2153277	12256634
152468	109667	6516932	923035	7784302
154237	110378	227160	840226	9910248
494354	119090	11846716	4185206	8909674
133769	115957	6911708	998689	10140433
221564	123868	10030922	830723	8200494
171300	131544	10046007	484576	10750306
195983	107015	8963352	435975	9863532
221789	108935	9920284	928976	7985952
175595	109185	8111083	1147569	12001831
164303	120199	6906930	2991276	7073565
188649	110987	94368	880615	10993523
268121	111908	10927347	1285949	9037147
274076	136383	163404	668049	8115771
241803	71550	7793860	9135271	10718154
115267	106563	7187709	2062413	9112479
160900	369989	143952	960482	8924227
159797	117769	1825230	2008136	10132544
161019	119534	7871262	8087703	2048774
732902	142067	12182350	602488	315923
58188	113782	7926980	777165	1034278
166667	131408	9909216	1640820	528685
62803	106316	7000337	448332	11813005
75036	106899	10970301	871176	9178350
91418	107642	9009939	1074069	8891059
153555	108559	10990396	296004	10940344
161701	117134	8007571	779879	7984997
182780	111640	10955849	1356221	1186614
167860	516579	8232512	645534	561814
159788	117034	9807306	347347	1645177
123783	55562	9936903	892167	1603787
200094	109584	9078479	1736137	397284
154472	110185	11151134	784101	11520482
162915	110294	7894145	893893	8075748
162561	154846	10112167	642078	9185939
171201	59754	7842496	1187164	9840101
215294	121460	9917043	1698923	8948582
126856	111009	9050948	1425077	10847551
164429	107726	9991282	2292553	10041942
686567	109748	10069093	1828018	8108061
160030	109003	8154181	823196	9937295
61463	109952	10885341	485554	9907558
64978	111553	8201035	240401	9306731
155890	137236	9622208	832551	8704950
164603	121568	10084129	1489470	10073615
168550	106064	9899526	1071741	7856727
190088	110390	9197243	1075182	10103629
180550	108959	9817615	1042652	9880240
149547	110174	8996879	371262	10145681
163223	110306	10218780	1297966	10029453
164853	111932	9022096	4444368	9051698
169382	252943	9745710	1203487	11799270
367643	85851	9127525	1253558	2022349
68332	74654	8971721	1671816	3106623
163541	111993	9906461	1216938	11776286
165729	107738	9131683	1384743	9108773
166464	109731	9811865	645187	12120223
207185	111197	8389466	5753584	7990654
155445	111412	9738536	1975771	8789825
160884	111301	8952720	965645	9363131
162878	125868	9983025	1229937	10529487
169998	128000	9041901	1279614	10126825
188620	106778	8893643	1005601	7907858
160558	108178	10849572	1430353	11974924
193762	100985	8491674	1640098	7061633
162245	117689	10737103	1539057	11166616
162236	143382	6874926	774388	8912510
176971	111614	10007045	435208	9063790
358533	136094	12135221	931765	9806221
164094	56846	6914778	977652	11072809
163545	106964	11239944	5828984	7852252
171021	106110	9714260	1003626	10958322
171566	106742	6164870	965770	9209927
205881	107556	12879579	1217998	10882550
222704	109090	7987254	936640	8905887
147468	108978	9105514	1305793	11198253
90654	122639	10883845	357078	7831704
166521	244533	9086392	623947	10224713
171254	84240	9879347	8353407	8742304
201101	92049	8033601	1097459	8964447
563848	106757	9999790	1113437	9933110
69593	107718	7924232	1175823	7168683
72161	108657	12130151	2154294	16089576
164036	101025	7182615	631655	114233
171476	111413	10863573	179053	2654240
186216	111708	7872526	653081	15383081
166157	135015	11097693	1148151	1944936
172966	134912	8858111	302907	772957
180980	107625	8996307	1098921	1015174
274412	108699	9388393	1675078	5166130
232822	109180	9599835	3812803	122539
152795	112127	10184499	960413	548115
160196	113914	9916647	554280	13268788
153389	99915	1028322	305393	238124
348889	145743	5856431	613121	712653
157914	85601	12069337	1093253	895107
159369	109544	8907107	6375007	199027
165895	106838	8200503	1062637	2972980
162917	107304	10811863	1037136	228615
1777691	108370	8247330	917511	628119
200693	110134	9839145	1446484	274959
237825	113110	9907735	818261	233080
208132	110862	7969379	1118183	311696
155166	146730	10004761	1072317	2461385
157100	92519	10015267	2039899	814935
160326	108560	10043989	1825854	903691
151898	107448	9013282	270924	1722426
200257	107458	9907656	885146	349597
232234	108119	9071059	1946269	2706117
81103	108820	8210110	1154760	1170757
173935	110946	9714563	2417321	658965
188785	114921	11103271	861658	611139
233248	381177	7832008	1153129	1594354
715271	117109	12087221	2040124	363828
93635	97104	7936501	1389792	763614
87486	108777	10009023	621524	888586
120846	118280	10303881	836753	901282
182939	110619	8775712	1953335	2844995
183540	111039	9933395	1453282	310435
130331	157802	9047385	781151	976797
87626	161834	9235228	1157460	1095279
89063	131202	8841038	1328952	729936
186836	130365	9967575	5239385	1145499
199230	130695	9924078	1207134	1060295
199396	132879	9964724	1244112	1224188
177163	134994	9025442	976313	4380067
221758	173101	9943230	3658450	1042236
186144	116624	7995710	1298097	255123
201193	106871	11172959	615444	270296
207704	107343	9016214	1508630	456760
179539	108172	10866238	1860781	216100
182638	121237	8006904	1005414	927136
182229	111408	10894499	6741346	1274996
210283	112058	8974075	885791	807672
110674	146042	9075902	1108178	3095401
174655	64133	9965269	904936	944868
181484	149305	9006453	896946	172697
525461	128557	9227490	740223	535319
174480	134120	3124936	730582	1107932
77292	196890	4013253	489011	806259
176299	201770	10831896	1045921	1033003
179967	225946	9795093	7366090	1394686
185697	264882	8037802	1567272	719436
224517	199823	10276124	977797	190881
219301	202108	8856724	1070626	3583166
180304	237017	9819668	6037464	183827
170552	59016	7971628	1924374	762337
183743	217550	10993695	2122994	186699
219654	120090	9038267	4813698	188355
220768	109945	9344586	1374965	3778529
177086	98788	8963492	1738365	945571
198534	113104	9678450	1874234	1271921
234437	114326	9212134	951027	657739
187892	272797	10754190	1030615	1360755
277783	84686	10054378	1079874	896205
249927	49760	8978418	775321	1680405
87324	113345	9973873	4236873	382039
77986	109276	9053215	179904	667621
243774	108834	8932703	1806985	2086991
176286	109238	10321036	1958514	4127670
169455	117285	9768712	2028422	1142802
174019	145477	16921771	1147302	4546397
175109	193230	17106807	463468	1013535
176988	207063	1923421	1870450	941728
114819	203571	13049657	1717576	2434709
335977	206677	5887278	1794561	863215
74873	243663	11260791	2979558	2612017
169859	141206	8034102	1157252	292481
171252	106728	9785069	1607289	1065234
219683	107645	2330612	1131141	616542
200232	120958	5666853	1440156	223349
155415	111223	9958584	8461056	245779
171708	110986	9270486	1107615	525555
164587	111712	9675554	865206	2021612
174421	146268	8240070	1128891	1262236
174988	54469	10827059	900216	1785319
197217	107713	8993793	983834	218563
195803	105644	10468737	1033571	1759409
171583	186365	9458564	1094550	229245
181982	205188	9439221	5810945	746289
220374	210483	9573938	1083723	14874141
124622	240270	12111149	1105669	8238423
169418	137109	6210193	1324614	8806011
178920	130104	11889033	989909	11045105
896141	130939	9149146	873326	4175378
79151	132961	9677542	486366	743479
78106	200585	533779	1701577	12969870
84157	262793	4616996	880189	10120439
184639	164065	12860233	420006	8151348
225793	75221	7959494	1284624	10892908
125205	107455	9963589	2718572	7817275
120406	108303	9597832	186056	10899819
112419	108965	8672944	1031220	11223926
113366	109765	9805809	732716	7903110
116062	173566	8943707	1426308	10006713
115435	152116	10059773	671555	1158105
254884	105373	9934354	7013321	402736
142118	106322	8995731	1944969	3405345
1486762	107094	12041791	1076054	11144284
3434907	107882	8923729	894057	8817860
102762	108689	9168245	1402111	10890131
89582	110018	9001098	1046592	8971420
157362	111219	9915313	457183	10145006
118624	135577	10014678	7065715	7810689
76794	133160	8151626	975011	12092469
126246	10347677	9061152	1045589	7043476
144813	10887136	9721704	3111444	116793
93875	10674106	8974010	878273	114694
113665	9046110	8965171	945071	5758103
115816	9959595	10057026	8951699	13957550
118811	8583940	8956049	1025811	7142534
133510	9507325	11088688	4999417	9975946
154051	9834001	8874831	1230642	11004212
152647	9003411	8060275	951180	8802141
296491	10040626	9996259	924576	10123973
221092	8259900	9917156	996319	10059482
217326	10289816	9041957	1130584	8831280
226528	8575811	10029725	914546	9964665
223270	11915634	10016320	1395181	8938917
253413	7297874	393748	1541427	10080666
206325	9865661	7498401	2063136	9087319
198671	230291	10083000	1590402	11173637
418585	7635112	9938525	1229758	7706421
190721	9157940	2172423	541602	8256160
365676	10788072	3796120	811662	10741383
100772	9075393	12004422	599148	8849876
239735	9895821	234993	5279271	9973227
248499	10190040	1997634	1666309	9153101
205025	8842155	2902838	896768	11976519
200149	9086376	10888743	1033035	8035439
207775	10881583	10094740	924366	10012126
138799	8341566	7968317	1150560	10011042
246468	10562967	10013639	1239581	8825512
191722	9405212	8907454	453580	10178382
205109	9647734	9019673	282969	8789138
204774	10937672	10037755	168622	11006449
144506	7294258	7956109	6015350	8067328
235341	4836731	10422880	1858923	10932485
191408	3169220	9602708	1968489	9249499
194599	187034	9450181	1308785	7792544
121891	11525059	8779585	531804	11072239
148151	8156208	9690024	1443182	8116163
59505	10146509	9610537	1060481	10809456
139109	153772	9595555	837866	9797020
113186	6720560	10904222	342335	9156184
114372	13875338	8932180	1479583	11953840
136688	6996467	9997342	4118664	8025901
117899	9033928	8966246	1104410	9061301
121965	10025500	9317951	460429	9794426
350923	8928367	9692110	1888459	12042492
166759	9956196	9303468	762866	6017097
174206	8262001	9210671	1245516	11325521
121083	9881263	9534832	1850485	9744131
164118	9009465	8955319	1071961	10282185
355068	9916834	9318459	2332044	7793555
162428	7877124	9745948	497369	27840280
161638	9980315	8999617	876521	13885420
175709	9274351	9407375	764213	10250795
287133	10799643	9538509	1699261	7952802
122446	7998214	115656	805465	11773703
594649	8915812	6876187	1008638	7127548
86945	10013754	111899	853303	11018232
237612	9015258	129999	632475	9798023
231401	9003452	9891029	2614616	8120821
168702	10043907	104294	525741	10005899
194543	9968409	287520	888125	8878196
181310	7214881	4878508	1339573	10413996
211848	12808069	22582018	352192	8745606
116214	359958	8142804	598325	9220638
448916	4520635	9955416	11185396	9662894
84040	11034318	7889341	1562168	8878908
85838	9954927	10265221	832366	12234349
179820	8027577	11873434	745186	4859931
144236	10339510	11178239	1428280	13107425
222369	8990733	4690714	6923096	7893307
174222	9685332	10928605	1065877	11126898
177222	8201062	8995754	1061867	8809663
177340	10223941	9066238	1070067	10152287
203218	9530719	10002906	714307	9925559
88235	8335781	9020565	913254	7990701
173201	9812889	10022616	6508594	10998803
176080	9201470	7897545	1603315	9076017
175247	9735155	10252546	1186681	8788809
187739	9257981	9796353	149663	9269010
217691	8677537	8001743	675050	10623376
124175	10070895	9966904	864086	9084052
173083	8181191	12248427	657809	9603313
176739	9905195	6793485	666888	8718149
178826	9309197	11034968	855659	8786836
179564	9650085	8018452	4188602	9806266
189617	9915665	10983476	593348	10494241
197916	8072235	9975562	1003097	7700491
166471	10362523	8986698	132097	3917296
179443	9579150	11148091	238394	822827
180429	9910213	7151700	1985014	2399559
218831	10092136	10768732	697935	10629289
347505	9225381	8905989	1058716	9536399
79166	9894385	9946758	1479597	8590786
110609	9868747	9125034	4783494	10848012
83539	11044783	366929	982567	8958424
182050	8942269	5554099	640815	182083
215369	8912470	14044033	1694340	137106
216612	11165397	5886209	1281776	690255
176291	7204998	11115901	325153	193883
174197	11836195	8038861	6345487	229786
165865	7886789	10930804	1324355	856305
209958	8922670	7958938	1084446	13907231
162586	9226822	10958957	1124425	4801799
157905	11951627	9048646	354742	13051257
158718	7787410	8168493	305834	8287122
160279	10032275	9901577	609196	10769436
166918	8984998	10837495	705273	8864660
191173	10122587	8041201	1225963	10229102
221930	8952822	10098594	3877823	7783981
600599	10977364	9906476	729359	10008025
69165	7995242	9922969	3887896	9975626
223630	9219976	8017908	1112412	10071012
178471	10739580	10181446	123159	295652
100658	8127023	9926903	815348	1763698
137931	10899834	8115217	240216	884700
140891	8918716	9721805	719860	103919
141103	9978612	10151176	602547	233295
310159	11082392	8919790	592531	9639443
88035	8980520	8954828	1169054	11955864
136044	10056910	11027953	977139	6160663
139856	7855186	7286863	1114644	10828124
139413	12251354	10683259	971925	8122962
176359	7875296	7968014	4728068	12777914
65100	10898290	11356115	1907443	9051476
109903	10158197	8934205	948567	7977777
175934	10126054	9736285	1443332	9996426
141224	8737090	9014033	1702522	11158760
137369	8992311	8935203	5747616	8904073
168210	11121328	10093673	1179075	10923541
173818	9067969	8925364	911146	7064775
149758	9752801	10962597	1147383	10102923
91904	10123306	8089681	363117	8805236
137416	8919214	9929325	706861	11139248
141766	9925179	10032921	1086470	8983358
136959	10129042	10023038	1093681	8999974
140808	9896549	7176064	1618020	8765008
140073	8982914	11778734	7802970	9292307
161787	10061247	8931273	1065830	9260722
72153	9918463	8991037	1151614	11637142
150918	9033063	9988595	1358761	6871375
135131	10959041	8143193	1065447	11070629
135943	8183541	10886311	344430	9877111
165284	11813985	9045673	6001151	10013689
166316	7977599	8090670	987889	8883096
195267	11081378	10764908	788828	10047793
79609	8086318	8002992	1174967	8852290
167766	11951553	10026610	197407	8162494
164485	7982321	9237849	188979	12066622
168807	9443020	9725322	1668097	7729512
156470	10454277	9068742	2157115	10068928
157119	11012617	9289582	856679	8907637
113398	8054798	10161857	1196486	10112148
263586	9918973	9403022	429033	7906915
56020	11020712	11071247	1795198	10606815
157580	8991669	9035385	1545913	10559917
153953	8898148	8986654	1524696	7950486
155203	9329398	10008065	1495120	11848628
208773	11700347	7219341	1513079	7062481
131560	8259252	25814447	735770	9919510
161689	10800730	4901866	887432	10184898
162330	9898539	9311720	1966331	9956404
162747	9037826	9636699	3908371	9005825
162253	8964402	9148355	1267545	10794887
203335	10002273	9917685	885659	8007064
210215	9932064	9992776	1705362	11115046
159604	10038946	8035597	1645045	9000550
181492	8936246	9944069	404130	10063317
163390	10023913	9115572	670257	8942144
347756	10127792	9243875	1805434	7971305
282595	9035995	9694056	364808	11287711
174982	10870015	9151013	3121659	9911049
162105	8973294	10789513	1385837	7736584
162404	10012185	8928114	1072765	8018893
341983	8933045	11018934	687527	15970090
142060	11062548	8335612	2013893	3021121
72963	8041752	9685850	1448230	11009859
167570	10864572	9449768	716916	9001664
161574	9013974	9571825	142232	9966114
187456	9998781	8914473	973343	9150893
109114	10068052	9034909	551612	8789084
160363	9976188	10019686	276036	9929697
168321	9016258	8954882	1062401	10160751
173266	9974355	9182715	305034	8035578
161972	9977983	9269085	1434800	8888787
351963	8928615	9601297	1353504	10895982
157501	9100119	8974691	4565698	8089313
157552	11901962	286866	3972012	9913085
157920	9018301	7778481	2012236	439612
167566	9028743	9366146	987061	1467771
166126	9984754	9937287	1020046	609019
97858	10051502	9618463	347617	1713368
214281	8050691	10003996	525497	11987186
159758	11945953	8054381	1106123	7834169
170211	7957945	12075562	290900	9932747
164126	11956113	6905538	146146	9901872
177095	5986848	11015219	933840	7005350
242163	10250075	8993521	4622113	11156806
152942	8736773	10086281	1058105	7766620
158622	9973623	9839227	1278775	9254198
159259	9002816	9002377	11800294	9874947
159720	9978605	9000901	1811164	9004850
221331	8151979	12132962	599050	10923076
163053	9985705	6955928	1032215	7975803
156720	9421438	10970093	851467	10102425
161337	8631080	9222221	1887996	8939657
175356	9791923	7705348	1507615	7966095
167511	10055440	9304317	911339	12010800
212042	8113214	9737494	1116690	8554948
189546	9906388	8989232	548480	10455523
145616	8904004	9223099	1270176	362378
166372	9062215	10738804	563640	5444343
172745	9929000	9059284	1620874	438554
161031	8449368	10009092	1543239	257092
161011	9582590	9272574	1382180	5478897
171020	10026705	8732586	470411	13041095
144727	7998865	8936926	955854	7916029
164846	10079161	10047585	494439	9816494
203298	9076467	9330514	2966061	8482499
229578	9978961	9630459	204745	11700934
128345	9152951	9953393	322690	7748898
151190	9721796	9261025	468179	11124308
141329	9040576	9821716	2066461	9269580
6097488	10105432	8968869	2155370	9722673
10472485	9111255	9936822	795621	7858625
9245620	8942745	8401126	199513	11164544
10889460	9053470	10623952	686886	8224079
8031748	9688202	9023300	1086492	9639707
9857478	8992111	9191775	1180119	8294479
10080012	8963205	11116017	971358	9835210
7916854	10033831	7716427	1343531	9006389
9019623	7334386	10136845	8639762	9812117
9319648	11640103	10761648	938250	11007615
9687860	10015721	8079067	1669383	9006020
10033245	6955189	9961294	260522	8237961
7980062	10300909	8988937	1632751	10923814
9989691	9695835	8947382	472027	8967542
8983759	9118551	9014041	409146	9762958
8971673	8899539	11018312	1029491	9172766
9332177	9014233	9013308	1064610	10954040
9693844	10151260	10099551	349745	10027124
8982243	986818	7929424	1520594	7838033
9307932	5837735	10088135	1903253	12162237
9644885	10005008	9844191	572033	8954224
8472601	9094056	8986931	3871884	9019720
6688953	10444185	9328651	1040529	8868724
830331	8613843	10637631	1243611	9091610
11151248	9829002	8007437	442127	12010331
8940515	8986299	10117530	1442601	7880028
10024007	9099846	9272715	1237454	9099732
9975201	9917480	8896599	1688694	10125809
9081332	9043773	9762673	1341632	11783142
9916256	10103202	9190100	921213	7054263
8969556	8904525	10096400	237417	9018533
9981496	9250378	22718794	870546	9933925
9998543	13847396	5117455	1130248	9877856
9239134	3819582	10838451	2873155	6346273
9979836	11024607	8007000	443964	12654480
9895537	8306946	10095926	2052022	7972210
9872926	10174928	9935103	145415	11010581
9997555	168014	8949666	429077	7048951
8995047	448502	4991932	1230469	12045991
9987850	4908899	2981154	576572	6035571
9051490	13006136	11289159	893164	11044102
9952580	7027299	9152088	1161060	8827812
9021643	9078847	9591088	6466887	10117458
10894988	9874623	9938707	1101224	9122559
8103905	9023046	8985531	420673	7703784
9302962	2177809	9006142	1654548	11149918
9678393	151683	10221890	1213880	8903027
9291469	3621546	8926431	651294	9377140
9675987	6151134	9905186	607717	8550553
8461594	109610	9038305	474651	10225245
9521027	70453	9335861	1832429	8093828
10007480	185995	9634904	702537	9575431
10015539	110898	10026671	6379569	9402171
8973936	140802	8920415	2080333	11816488
9961835	170473	9356668	1785706	6845884
10046765	75431	9143522	1195097	10907418
9036676	109618	9512209	1475791	8043172
10158462	312348	9088027	1045938	11220317
9855749	119385	9492089	594348	7757148
965971	120183	10486003	1242878	10158662
6470079	45787	8940971	160784	10804182
11675872	183802	10444670	1441955	8008890
8923223	100332	9606846	310798	10031331
9935409	146963	11043172	630710	9001151
9931998	136179	10091502	258248	9223972
9016902	137684	7791723	847284	9916787
11007211	150504	10079649	747800	10142082
10138903	141518	8953507	1349485	8644001
8101704	302980	10097520	929600	9995304
10797116	145437	945358	1041634	9003344
8975398	119097	5935668	368312	8272940
10009386	109740	9988149	5414529	10825424
11062261	112412	9214255	218660	9893896
7888750	116163	9813473	214440	7892006
10036439	110770	9117950	503150	11573119
9098636	265988	9891059	1126591	7524486
9867416	130796	9928081	2092856	9968432
10078576	112950	9011420	1363406	9971884
8966234	141545	10059424	1326384	8274959
9964832	206866	9061122	1200381	9790103
11143450	205939	10134495	957033	10236454
8267269	229513	9778194	1366226	8830321
9558876	253618	9119531	1186896	9905242
10101982	204335	9837765	943133	9006073
8987327	205004	12081405	564780	11037686
10882179	232056	6952257	1306038	8321225
9071947	157240	10175885	700582	9566121
10047662	107515	9012849	1969782	9982615
8860265	107478	10072565	9732600	8364022
10021387	108344	9734203	2109827	10623072
9297493	115337	7260844	694742	9110516
10740427	113150	12786277	3330359	11144010
10020121	111659	7136318	486944	7823613
7918873	240972	9106195	799656	7991536
10473085	109595	9721683	899696	10882350
9557066	110371	9081970	1015845	11212083
9229450	108815	9897131	1444521	7883478
10185342	108483	8964706	960827	9837441
8545759	109477	1221996	1722326	8420752
10035434	109862	6874852	6513069	11728218
9520674	120616	12055851	1103267	9901959
8437817	250597	4154810	1337492	7826150
9978060	244059	960820	1058694	10133385
8980539	576938	740994	1686889	11038396
9068186	99802	2029706	1286307	6830482
9925211	118934	6004411	4656494	12243231
8092839	64888	11990072	245996	8719977
10890615	167129	7103160	930435	8104693
9022408	171866	11075810	210231	9952003
9130005	171154	8755955	340315	9171409
9969926	179758	10002898	355471	8843968
8183152	112025	7974506	6544391	10913279
10134597	197395	11027455	1611849	8032088
9655927	125077	7963046	7931156	9058774
8938627	115970	10200950	1450696	11963098
9013078	170344	8754787	3700975	9121886
8996527	118661	9081336	1125376	10229238
6233851	133563	10238538	103927	7757005
255702	69966	9708127	119747	11811648
144246	148373	8227773	1065204	8060911
218864	110941	10867096	2355046	10187553
148557	121965	7973413	1983005	9973975
73212	113860	5936350	1187755	7791398
116155	122373	1148467	645991	9486056
116262	141020	13008071	582376	9579255
114482	260231	8795505	1631727	9313408
93766	226152	10063561	1210502	9648645
108836	175115	7861930	1193156	8878237
131759	158513	11156319	531886	9104504
135431	164197	9129236	2828392	9975936
81329	362815	9723437	1204847	9868007
167157	139326	10028656	1161412	152971
107566	116170	7318107	1636377	6834229
107832	113197	25679064	1184696	10164750
108812	112742	4989003	557599	11027779
111805	119371	10193322	510164	7824636
113624	116976	9044693	1276957	9970754
112124	221258	9150122	1519286	10121394
160807	168276	9690599	863843	6836533
127788	157758	4906251	1285627	10939476
141221	170526	3104771	11825538	8197713
