CPU Low (ns),CPU Medium (ns),CPU High (ns),CPU Medium & Memory Intensity (ns),CPU High & Memory Intensity (ns)
117161,9779646,10092299,9325568,11010872
171286,10149221,9111318,9797839,99190
210477,9959789,8842441,9832073,268876
228755,8823007,8874389,9048136,3577267
296107,11050288,9077900,9298125,12187340
308496,8138551,10026693,9626667,8828868
222513,10990145,9038585,9092640,8103880
181260,9033017,8848884,8962224,10990692
1490957,14932360,9996281,9965758,8913091
184437,2827930,9031152,9059009,8896552
184953,13119781,9039907,9983146,11088538
246844,8814700,9192916,9309859,7231617
135565,1758593,9947182,9110304,10616891
178332,3543172,8864620,10582630,8989220
182658,14920663,9008507,9066679,6086734
223991,5829599,10029771,10100415,14062241
233990,12018678,8022448,926551,6853026
193975,9121948,10823091,5036869,13111175
211286,9821065,9058100,12869565,7905456
290555,10083415,9942918,6913289,10221551
224276,9223643,10013559,13184101,8752856
190744,9698173,11015714,6858130,11086792
313170,12110335,7960056,11004972,7993543
213067,6891433,9073212,7336821,10051942
190212,11006476,10023995,10686668,8850410
515977,1058942,8976256,8935018,10088282
78945,1271324,9106999,9004328,7906779
253533,2761013,9814121,10040608,11017278
457017,12883736,9007530,9044127,8976087
233720,6936934,8028071,9231912,9153791
217977,11960237,11021577,9807909,8829121
213028,8063958,8914885,10965176,10971054
198288,10033655,8112720,7980305,7187141
292522,10085956,11889074,11977254,10940307
226441,8887098,7060513,7106144,8935396
221754,10993153,10894575,10972357,9887648
304167,8999523,6992188,9993353,8102148
213169,9015104,10136038,8914539,9916141
206604,11073276,9881792,8003882,9096146
174328,6844847,9124230,12058271,10863751
484151,11940572,9237978,7942114,176628
212737,8995306,8752887,9947389,1801518
227559,9100447,11015330,9166285,143354
207578,8964700,7058464,9880318,2282201
311087,11092530,11826287,9191292,11614716
293532,9888171,7110037,7406328,9026116
182033,10057375,10909102,20398238,9988637
211500,7834240,7192498,11007838,8953836
171409,10094029,10733642,8941765,11085153
267622,9795885,10033611,9229260,8997032
257334,9966804,8928810,9780247,7970757
229503,10086608,10073533,10989612,11110516
365727,9995713,7188133,7017283,8920583
289004,9035112,29725370,10206578,9085976
236512,9101766,347411,4873612,8876027
270660,11010697,12779083,1840909,11951210
305367,10102853,11909354,15115654,6042179
126926,9583673,6088537,3929031,9353380
248130,9296025,10986346,11190028,11630489
451604,8943792,8181193,9747545,7999542
232490,9857382,10074704,8209695,9931209
263498,9985088,8655681,10851336,10041218
245828,9024602,9189026,9985544,8985420
318320,10851834,9797282,10054190,10043138
172299,9989687,8961477,9028022,8919634
225346,9138644,10078642,8940793,9039680
250154,11020157,11116328,9998243,12026435
219992,9094349,7869793,8892951,6926164
221198,10901421,9971741,9018655,10225417
245684,7198500,10033186,9992805,9743935
185175,9643008,9991707,7972660,9113250
203886,11003892,8837944,11164024,8860278
99506,8198977,10106916,7790343,10991706
230513,10748827,9166828,12174173,8028205
217307,9114405,9959072,7938452,10005711
258320,11043901,9835213,9060178,9005521
268308,10080576,9254686,9956390,10219744
211919,8934451,9756218,8944428,8698983
243501,10883931,11014686,9922956,10094499
172309,6994318,8976393,9086192,8944819
384401,11976001,8936693,10218592,9923147
198605,9045827,9358995,9722863,9101267
234525,9116835,8621670,9964069,10479393
231536,9721821,11068742,8951709,9495517
289215,10969004,109228,9067192,9946084
254017,8026746,5975211,9996309,7997891
218435,10093795,10850411,8955290,10020668
218632,9986289,8169161,9987402,9959263
221381,9014316,10010117,9369581,9107470
326272,10906815,2028408,8739986,8973539
228796,8023086,5250337,9887325,9926605
268484,10913050,10525276,8989802,8251952
559269,8975052,8022003,9051393,9891102
1672656,10988375,10039068,9925806,9169506
251452,9005655,10089128,10128288,9759821
178322,11012703,8858090,8939650,9026410
249847,7981805,8973749,9013616,9878286
442162,10024691,9163391,8970501,9490151
193165,9903682,9810257,8968479,9620425
217864,10099427,9066092,11003779,8882996
558588,10142811,9012090,8985876,9129348
201836,8754444,9209748,9227515,10882471
196807,11093345,9716870,10844531,9205033
226190,7875189,9385129,8944020,9945304
191365,10041633,9659656,10023663,9945751
216394,9159746,8965222,8994656,9974341
311413,11892511,10034125,9988110,9053924
229120,9078172,7909069,9226133,8140835
321125,9867831,11082292,124504,9886538
334018,10016113,7915354,188321,9065573
165743,7995786,10063813,5451659,9979923
173727,2934574,9027201,11958600,9144226
233245,5051666,9906111,7004743,6806188
165954,12819509,10096963,11029028,861239
317190,7139220,9899271,8969289,11258777
78706,9871390,9011249,9172404,9751885
412553,9066770,10112863,9132527,12063354
285380,11138425,9967557,9968925,6021018
180629,8885283,8943109,8881043,10389349
205925,10082842,3042783,9791048,9599170
261780,9968430,5011578,8131116,9939812
317337,9016343,10992100,10020923,8976138
146479,9830485,10061206,9808753,11099735
179077,10008614,8863459,9072077,7916336
430735,9898738,9206975,10005520,12063178
252655,9009637,10866876,9892511,7962303
217936,10160281,8983733,9025581,9064123
205375,8033694,9996770,10243290,9945042
263224,10908964,8980522,9750994,9983941
186655,7855427,8984202,9048813,10016191
241225,9042548,9915395,9945844,7926954
234484,11143389,8984599,9071427,11117196
291525,8806238,9096655,9938355,7028185
160120,9993684,9190341,9068213,10818135
156405,9263030,9790381,9007754,9036047
155623,10868704,8984382,9986869,10979861
178029,8983449,9138959,8975128,8161118
260249,9966029,9804776,10044057,8767431
205250,9944078,9092649,8955501,11029889
200311,9109352,9003113,9915970,7159831
236426,9039136,9937524,9128935,11905063
444565,10813435,8558212,8926568,7911022
232416,10093641,9528105,8392315,10992804
183687,9839510,9909930,10754916,9020661
277656,9099491,10236028,9156399,9970326
262600,9999969,7987235,9629490,11027429
294519,9978593,10894248,9992645,7065236
251186,8154518,7850980,9219437,10984522
472635,9964263,10122183,10777208,7861242
251428,9728736,9113188,7964852,10034260
235685,8068890,24232504,10360480,10097181
167004,11036694,5875430,10663698,7845361
319381,8025370,11714156,3182814,11050976
159530,9976509,9048624,3951616,7938632
216519,8205955,9289638,10858970,10102252
209389,10688758,9630495,7938351,8935852
436937,10096165,9449037,9033030,10047310
285880,8942868,556569,8980269,9061907
210894,9003485,6991817,10253494,9876267
271660,10940673,13022229,9758341,9231522
307206,9085045,8005874,8358123,9676632
281705,8899705,11120037,9794028,8397980
190750,10080242,7843804,9831004,10872318
232721,8884347,9181843,7996341,8911428
386472,10041416,9750476,10247211,10857334
200847,7960738,9110332,8874056,8962572
208732,10976463,9128580,10003128,8183508
344359,8011053,9852922,9954692,9786266
178047,9961594,8123083,8964030,9969836
254600,9003398,9801973,10085648,8088446
217300,9873354,10028101,9128469,10933523
259447,7140400,9031463,9719198,9092030
362908,10950614,7920974,11063486,8023900
220342,9232057,9956454,8053098,10968076
448543,8693511,9346066,8841845,9022338
198871,10009624,9696308,9986953,7944906
266193,9012236,9032952,147356,9996444
267494,8965859,9251183,7930355,9295454
157199,8971991,9792645,9959099,9623966
325435,10115748,8952014,8473284,10089695
309317,8937049,9289838,9570030,9018898
10193449,10905236,9722280,9942227,8908304
262256,8010836,8921822,5303235,11099796
67036,10073338,8996941,1081880,9052984
66519,9923947,9037507,11575342,8968540
1278100,9033766,9924354,9031450,8896492
1025867,11069043,9990324,9361574,10040621
159411,9145568,8142946,2720205,9885581
276274,9890157,10174513,4921414,10233722
171928,9794303,9736598,10017566,9881852
208918,8969767,8932746,9244132,9051492
211545,10075546,9562557,9704484,9061596
451376,8904573,9514828,8958212,9843328
216124,11161088,8932954,10280596,9040402
256763,9935066,9010996,9037175,10004586
269461,8908943,10071665,9965271,9105237
247927,10104272,8163661,9808535,8920850
241489,8859252,10819983,9993892,8896490
178556,11103059,8280050,8927038,9067181
178731,7157864,8989301,9972829,11001520
316776,13816012,10671991,9030381,8961469
207966,3354328,8235786,10082611,8978864
299375,27604658,9844577,8948848,1079684
269756,963621,9951026,8939941,849271
213494,13991802,9239169,9021759,3448158
326554,8017363,9169652,10138604,12773724
185306,9977578,8826653,8905286,7893315
202382,9956705,9800901,9331339,10845804
305819,10034661,9256293,9548470,9016371
239153,9034139,9722695,10032627,9421433
309614,9081967,9179222,7990651,5643356
313771,9889205,9743799,10030312,2960390
591943,8965502,9970328,10010461,9991171
101948,8871423,10100826,8271306,9009734
442322,10059348,9969906,10763123,10443172
71034,9919068,9090111,9160372,8553707
238966,1283962,9876619,9734503,10094857
281585,5062013,9232079,9026820,8869177
251276,12957415,10740909,375654,9087331
278292,6711748,9024716,8591019,8893709
251280,13165012,10059408,10089261,10235050
237956,973886,9042372,9963290,9803929
228960,1291693,9909516,8947689,8997222
232034,657063,8983567,9026535,9995730
213062,12996891,9021346,9086105,8359593
287701,7999622,8981855,9923072,10667274
232875,9860489,9079470,8926957,8912925
287848,9204874,10894930,9225926,10337860
344204,8847230,7946984,9885720,9746856
280443,11027045,10039713,9883464,9903251
141877,7957489,8984424,9109683,9067077
171610,10976496,10132295,185586,10004881
210420,8085811,7859091,6779560,8955716
316348,8846066,10330612,11131871,10072372
170950,10178218,8786675,8854764,9096109
193836,5975162,9905530,8992276,9942227
314579,862704,8340686,9964013,8867630
268091,70523,9885545,9605097,9017082
201931,55884,9213401,9632979,9043166
244142,164452,9648700,9822532,9191111
228319,109824,10043551,9945033,9737938
280308,230496,9849921,8981064,9053519
255397,298410,9017707,10020668,179032
268227,176094,10363512,8979272,8848753
232152,176215,9625468,8514776,9944263
194430,269563,8113114,12451540,8065655
204197,328445,26150144,6996354,10130269
275221,177130,6776294,10026500,9764162
136038,197876,10179602,9081501,10078799
240559,211896,7772474,11126967,10154507
288695,222233,12088599,7776427,10964972
307082,194638,8037604,9164364,8931900
284303,259098,11177489,10888835,8928157
250946,247926,8746791,9109477,9367154
239808,226956,10068597,4976987,9888616
161129,179822,10281174,984927,8845813
219123,223398,8559350,11126697,9953213
223391,215475,10999387,8761673,9975588
328758,199341,8030437,10349185,9046996
864886,203891,10948237,9748235,8039223
260270,187167,8096180,8952604,10893423
194215,376021,10919073,10899368,8030938
206975,208856,8067851,9072212,10035908
170559,211611,8961092,9560966,10016502
252153,148951,10948713,9388893,8938078
326825,285400,8347905,9973386,8950738
239478,231522,11662394,9120369,11060783
231352,295505,7965618,9861252,7925209
346417,193690,10008312,9019140,9953131
252255,387452,9987547,9071472,9068838
220450,164161,10093114,9929007,9904511
176947,201544,9911146,9504555,11082892
235409,240712,9098747,10753545,9000127
295414,112720,9894725,7857181,8986701
247334,225381,10271623,10999012,8903592
246397,231435,8689204,6907925,9258931
270144,219024,11088698,10974937,9781616
225608,214094,8938155,8142681,9145233
221305,191806,9954488,11063537,8794055
206354,204722,9027797,10928258,11124069
261642,198614,11151794,7940055,7913993
332950,202534,7865037,11031707,10005996
199640,153276,9019878,8942513,8977577
260189,206046,9300001,9981984,8306809
188989,215843,9703205,9081578,11078094
339824,217422,9992487,9867540,10589075
5666413,286986,9009731,9109922,6964030
14017163,134263,8985714,9160869,11107121
7910096,204077,11028733,9693324,7896672
10957540,166788,7113929,9023945,8672506
7998199,192090,10948268,10023277,13431167
11169532,282161,8923967,8993796,6988477
8915955,189856,8941599,10060351,9873061
9967662,210594,9115725,8187380,11068263
10008648,163548,10839215,9771616,7948878
8912077,170571,9010339,8892748,11053507
9960754,735843,9288948,10001016,8971892
11216373,12601907,10727672,9054034,8971932
7900015,10073630,9079398,9942765,9302109
9981362,9784814,9992816,9223100,9647140
11018899,8996091,10029457,10903067,9045159
8894769,9294120,8939952,8929779,10036803
9011973,11022345,10002587,10065311,7955079
10014884,8838347,8877381,8860679,9933952
11075331,10075984,10047332,9048840,8005572
9169024,10109329,10014965,11181125,10992436
9715400,9715026,10031988,7822705,8929396
10127036,9985464,8887725,9916791,10008915
7968135,9107212,10053658,9093065,1198526
11894486,10224745,1074845,10028861,5816872
8038538,9723565,576059,8880370,10981351
10934651,9052125,4294500,10067268,7510503
9073947,11166950,999762,9000303,10539050
10015709,8869515,80481,161199,9941103
9197534,8934788,102311,231772,9004120
10692315,8848209,6101501,5555830,10476319
8079639,10229956,11806837,10963191,9550198
13028162,9003805,7885114,8252394,8927988
5926829,4827481,10042873,9707293,9273152
476760,936844,9987828,11165250,9957720
9450116,144794,9029755,8955837,9272854
9946762,102456,9037310,9964567,9541907
10124292,238748,10943067,7944356,9046770
8966563,217907,8923707,10157950,8985797
9999556,267979,9967598,10898123,9383089
9965624,246399,9996193,9925840,8958532
8944573,209327,9082981,8059870,9684739
10012284,162391,11020886,10026344,11728355
8897888,282808,8046218,9878371,7279242
12059968,173397,11042862,9117745,10076100
8152200,237803,4866321,9136163,10793162
9973201,202564,1980038,9821207,7034935
8853677,380208,11095627,9036498,9187498
11157346,261187,10832351,8875502,10019293
8964222,206922,8307372,11030775,9845870
9889040,211297,10754107,7459181,9293482
9958130,244768,9001059,9913319,9660525
9027385,307947,9051459,9550156,10083925
11033733,233670,9906560,8511434,9911880
9868790,226385,9041635,10538544,10047737
8101596,372301,8914112,8190932,9245872
10010384,216464,9101934,10779587,8654410
10877394,205429,10117656,9160193,9289221
8169753,160180,8766135,9832109,9941030
11665467,253930,8567203,8949823,9716435
8039455,573820,11410632,11027272,7977063
12889131,151550,8016264,9149860,10010013
6076748,264190,8977604,9932178,9068127
10262253,446200,10010097,8970916,9051239
26686333,179565,10020317,9064300,9932879
927752,218390,8012562,9942225,8988630
14029349,253905,9973470,7946536,10349395
9134624,195641,9005408,7940039,9100436
8980417,230700,9157067,12010562,8792467
9097561,235517,9881017,9019871,10680344
9713987,371433,7914754,10082069,8094368
11231140,174606,10046560,9094512,10910622
9893072,196258,10004078,9793745,8179614
7888902,203862,1104347,8142465,10959714
12018635,275116,6030140,10337638,9888669
7962730,330161,10882612,8688292,9205119
9966218,253814,9098566,10791267,9838143
10157383,283393,7774323,8062722,8059536
9852169,450398,9253774,10941119,9986035
9128940,225523,9781328,8985025,9946060
11892138,215715,10083059,9426477,8339325
7006178,159704,7886577,10612993,10026625
11006774,115762,9510381,9000114,8623992
9208979,294309,9483936,9947874,9954329
9858099,189136,9000141,9195198,8202394
9801543,197520,10032327,9059105,10131397
9213651,383977,8178107,9766658,10681870
10874031,198531,10894532,8973691,8058164
8989641,178628,8977722,9280539,9085365
8894318,166994,9029843,9824877,10261731
10257591,323020,9906294,9995898,10593404
10844604,190481,10064703,8280318,6931304
9016906,206047,8982137,9962160,10207610
8934092,164763,9025915,9653325,9310861
10940429,178272,9931243,9030252,10542881
9129165,156946,8344330,9985768,9076153
9073533,146695,10705426,9016487,8898255
10813722,140404,7976120,10427482,11003544
