CPU Low (ns),CPU Medium (ns),CPU High (ns),CPU Medium & Memory Intensity (ns),CPU High & Memory Intensity (ns)
167900,106925,9009541,10963192,6023735
184540,107171,10114457,6970520,12977957
645038,109615,8828558,11309871,6887784
199480,110494,9149906,5692712,662083
722824,111203,9758026,14048843,7378201
217359,100811,9060443,7191194,10069227
883683,162385,9251363,9928422,9937775
990359,53636,9651582,9926941,7944592
985066,107271,8139043,7363219,10078139
975322,122784,10073855,25490183,9039550
563535,108984,9802117,2997854,8929449
365889,111303,8077568,11216382,9980864
536182,110227,10005399,8984647,8026745
452524,110646,8891541,9089952,11031473
395570,111572,10023817,8966065,7979852
742683,393158,9998811,9774768,10060411
475271,38271,10066787,8997256,8916096
413280,108682,8987628,9013997,8979189
993040,114525,10904688,8917913,10000360
1034426,108545,8046532,9987021,8928030
224292,109099,12005014,8392187,7915141
771522,110625,7374518,9616590,10095607
887031,164387,10845176,9449366,8900561
100212,181996,9721993,8834946,11199646
360844,129158,9127991,9687190,7973040
528053,144555,9863008,9099222,9912118
1080901,136152,9118730,9900863,8970729
112723,144656,11026335,10029966,10103795
442544,117734,7869310,9088714,7903899
895953,144665,10359789,10073025,10088491
546998,157860,8860433,9865528,8926095
122731,105484,10771367,9979963,7124542
821673,106788,10059200,10035628,13815642
1090713,107168,10044328,9086226,6023978
99132,111828,7951366,9849190,10032735
116124,108978,10901383,9999804,8951764
764861,111436,9044532,10015746,9944774
194264,118468,10916826,8016446,9094276
693829,679406,9107901,1999570,8976404
229906,118395,9240773,5325934,9921644
805684,119275,10704912,10679403,7976770
1108359,143730,9049147,9988958,11034971
183094,55767,9916511,7935531,8005829
635629,105895,10083235,10013228,9069681
319871,105694,8965251,9031704,9958529
293288,109795,9868204,8902002,9007885
414948,110265,9110813,9405348,10024694
1024603,109418,9912846,9639886,7818923
406388,109580,9044996,90810,11100678
470960,110417,8928782,6176423,6902268
229220,238861,9993830,12092468,11159530
871480,214927,9113907,7799113,8900726
904841,104986,9945643,9788835,8496330
145583,107918,8994880,9059399,9665589
958725,111355,8974275,10244290,9881964
452028,111959,10955337,9146245,8939862
945262,110402,9191761,9592872,10094360
579117,327748,8793045,9151486,8126396
204132,75581,9218236,9418596,10750381
792111,107630,9851315,9441231,7998460
890540,107984,9075495,11228283,10021176
1005303,107566,8856726,6897241,8128475
585426,109385,9248568,10798768,9766883
500195,110762,9726403,8064926,9036436
369946,152410,8984175,11056537,9962646
560903,78788,10033099,6924494,9017050
1042664,137513,9006177,13083913,9370587
235420,106452,9052372,6957022,9688357
1270489,107540,10869379,12076418,8932094
519495,108223,8246291,7956688,12001652
13021185,109162,10874952,9931431,7044054
7238014,122943,8989332,10075475,12042557
10772575,112634,8915132,9011567,7976717
8937600,243440,10023895,10891870,8980514
8888193,705483,7993779,8142491,9943242
10208408,122854,10439710,11915228,11300181
6858877,143602,8499343,8007346,8742513
13011993,117892,9594171,10885505,9957116
6879461,113796,4432475,9118749,9369701
10048509,113216,3024379,8890289,9644190
9053222,147648,11153417,11085116,10311709
902321,108762,8875822,8889181,9664215
6971460,111887,9911252,10046460,9016841
9140846,111816,8121546,9974541,9941225
10140888,135271,10133382,9303405,10059522
6852907,137934,8966693,9596024,9268610
12207126,6233763,9786394,9061313,10687335
182731,10608273,9059415,9960970,8366358
6464692,9323079,9094443,10049073,10625410
9988806,9702805,9837218,8957248,10037144
10390086,9277359,9034708,12079001,8909129
7758187,7803887,10465905,9058522,10049111
1140634,13979847,9535262,8916013,9942419
729553,4937887,9003689,10931036,10095857
5072226,11188211,10989056,9071969,9055318
9250232,3967160,9009237,9957021,10430670
11837084,2932996,10012187,9024309,9377879
8865618,8918627,9991854,11013650,10089333
9994613,12965232,10008443,8925368,8977565
9026942,8261071,8939773,12115626,11062711
10025359,10776996,10067786,6986177,8834411
181217,8992999,8921971,9843174,9094596
7691734,10055376,11054801,10037620,11061896
11197369,9875378,9107692,10030732,8942732
145427,9492271,9263736,8033047,9966292
7688266,9752656,8859185,12919757,9270062
10005650,9907962,9701851,6985095,9778372
85067,8007637,9052075,10373353,10200788
8221918,13246830,10052509,9725304,6898942
98091,6632263,7932548,9880549,10851273
8551968,11002803,10179343,10218695,8905830
10065748,8097074,9277157,8900395,9106913
185178,10919559,8768844,9982312,8921020
8778423,9083846,9814441,9885710,10045906
10023408,9964522,8977474,10060117,8995447
435921,10106094,12087920,9028953,8955976
7481748,9810994,5939589,9901343,10029393
163480,9080266,9930900,11000055,8001398
9342763,10118081,10041633,7104144,10009767
10651517,9804154,8912510,11983363,9925104
7875495,9027504,9090136,9011089,9236279
1135922,11047088,9251155,8979247,8818375
7884783,8061165,9729863,9804787,9084473
9896754,10908589,8973008,9100379,2809648
95136,9062782,9566866,9910058,4041848
6117274,10915848,8533390,10006393,12137612
95405,8052565,9929516,8112911,6843477
10696175,10897986,9397246,1342285,10170677
10018764,9189397,8991800,5085721,9796116
121084,10884253,10627855,11979566,8953026
7879158,8127484,7945381,8396552,9129457
196203,10858507,9123835,9724424,10000720
9817786,9892593,9889538,9833465,7881671
6924172,9084944,8953585,8953669,12111739
75728,9932028,9119815,9112292,7031944
8913309,8982937,9907036,9100457,10781766
9177157,11932272,9016584,9793580,10074062
59565,6977080,9970035,9035326,9202448
8998193,10096061,8052332,9081773,9746468
9787580,9921173,10487475,9931719,10223451
8985059,10353327,8501928,8114544,8810209
9438922,8668773,9967067,9978084,9988413
1893024,4094172,8932181,9844769,8196524
5936496,4028731,10105946,7995916,8997963
10794944,10938100,8297999,10040737,10896760
1993994,8109507,9590358,9004440,7045596
6005971,9858908,10028916,10030550,11869074
9038342,8928675,8067429,8316322,8085377
10396458,10076932,4975551,9621076,8217730
10498121,8022020,2107848,9109675,10637219
6960403,10924823,11232922,9915577,7960689
9162160,7977696,8785551,1119356,10036143
13052684,8931327,9810898,5898242,9069870
6892808,11070616,118250,12970555,8923085
13039783,7982145,6197932,6023757,9980925
3784870,12051999,11892393,10050738,8145381
181822,7958656,7986884,9959808,11840767
12285794,8304718,9796009,8931078,6997301
8725744,10711738,10000930,10044452,9057331
10034262,7982044,9056748,8006139,10082236
217581,10012563,9248100,9086535,9156461
7869971,8966913,164608,9819424,10832177
10875186,8950128,7469615,7984758,8868043
9012795,9994545,10159624,11097339,9076902
10216887,9108387,9872954,8001642,10066986
9721084,8938456,9036626,9978763,8871888
8891250,10028175,8229907,9067536,8950185
200497,1134812,10214079,8906161,10103819
9768854,5769519,9474757,9292456,9006802
113955,10057543,8203039,9071502,8926747
5886640,9005735,9859853,9583308,9054405
10946505,5931402,8943425,9986273,9914190
8142354,325045,8979275,7995225,8954785
11954398,11618397,10066366,9991980,294533
104380,9125969,8050649,8964786,880416
7142797,8933407,9993509,10006681,3816429
95810,11027867,9961783,8191431,13021924
9939234,7914018,8299856,9987570,7314086
7690793,8068801,8890657,9279622,10627773
11961947,10975584,10811051,8861451,7210118
90563,8931278,8253838,9673293,11806571
7933135,9126417,9679435,9042958,7317962
8875095,9211537,9204776,8963444,9939192
138972,9775783,10883682,10032871,9077302
8107806,9006838,9121340,8972483,9734351
181964,8973165,9829359,8961867,8929062
7869063,10891235,10021078,9475261,9091244
10719136,7003360,9102782,8948012,9957184
9000346,10108727,7992922,9592426,9009563
9072449,9942904,27659544,9608438,8963171
9945718,8223535,1619016,8452249,8921903
8042504,9769518,12522000,9913780,10035370
13034774,9146185,8015934,9387931,9019908
189276,9737914,10010792,8723354,8959129
6133603,8068224,9063769,10017502,9015011
10586424,11975886,8984039,8863663,10000732
9101525,6993059,9944833,8983918,8942110
71498,9977498,8971850,12137733,9082161
8834911,8200078,9268231,7868623,9925115
167197,9898303,9905115,11107049,9132544
8798286,200655,8931789,8988250,8865113
9113673,169546,9938946,10107789,8963207
135610,162106,8054739,8981708,11128301
9790672,161108,10198708,26903439,7137189
9182940,171520,9680864,1951881,9794247
1172567,181314,9102184,13081713,9996863
7666537,142563,9898546,7972416,8946516
9416618,131471,9270040,10088792,8977763
3660254,132890,10763910,8921841,10091217
184495,134238,9037716,8897013,9045180
90702,134896,10011954,8983018,8891902
1523483,444576,9910614,9113018,9077477
83857,161267,9143468,9913119,9968964
10136168,97247,9902425,8948071,9042273
5916912,134438,9366510,9170808,8954411
163704,136221,9876228,9797605,8980066
7781178,159730,9811612,8382815,10996966
2021208,137175,7998927,10656438,7970346
11387966,106067,10173335,8010701,10077534
8740985,106601,9227367,9382033,8852417
9896246,118075,9514363,9771587,10109303
8008519,142613,9104160,8962542,8204761
74518,166179,9851501,11975795,12707206
9783104,259468,8453878,8208082,4934779
10038424,93571,9944510,10669423,11133228
409744,106486,9087151,9267086,7852986
6629114,107183,9694203,10073844,9574056
9506474,108154,8910631,4423105,23572325
4522133,108707,10232792,3765576,4839829
190581,88442,10895154,2011480,10178354
1749300,111718,7986725,5633466,9901004
10366982,136674,9891047,10913988,7940908
9802786,80659,7957769,7952109,9932793
135366,177574,10168001,9970665,9070687
7724115,399575,8882640,9063493,9030841
253971,84864,9896030,8924246,9165185
7789639,113802,8118507,10085488,9696150
9945808,322769,9972454,8917607,8082604
116559,118568,10036360,9017597,9920122
8773501,108163,7969864,8957974,9468127
7047872,107364,10013123,11074151,8965056
13978836,108189,8936830,8055832,9606149
113054,111923,8986472,11886332,9293026
3931515,109921,8954457,8040980,9724100
14099231,239105,10061506,9967292,10048891
155503,104623,8933060,10997440,8012585
4748723,105777,10076682,7964243,10083246
81495,106955,7902597,104049,8792558
9080203,108193,11071868,920360,10050252
10707635,112957,7051807,428010,8009002
8044091,103927,10844480,3557975,11043762
112673,112767,8055946,13146316,7938585
9968715,238762,9992315,9877834,10025923
9908475,104204,9959662,7277198,8970683
64577,105719,8957149,10757949,8975316
9017032,106355,8154415,9062052,9044889
102604,107292,9809543,10859038,10020022
7829787,123418,9039150,7931014,8939498
10083127,98599,8972130,9995748,8918934
82008,110004,11115189,10069916,10129205
8109622,147887,7926894,8870441,8868467
10788245,143945,9989761,8087823,9008715
99442,76890,9086680,11132174,9059638
7841748,89259,8916086,9854840,9036748
168147,106419,10030284,8901989,10781030
8768257,107120,7926256,10063440,7026984
9138456,109462,9145314,9230548,9982611
135304,108668,9821220,10711106,9074942
8728592,177740,8312179,8321007,10927536
1008147,161576,10783095,11788033,9124626
7044109,357106,8974634,7882320,8868368
10945761,119179,10026146,11045986,9026161
74004,116394,9039617,8983246,8963775
8995134,113158,8890014,9960304,10100202
111577,110791,1045530,9915378,8933120
7801787,159259,6030815,8998281,9004161
12044474,207672,11785880,10072482,8950232
7030305,105063,7083663,9361750,10183204
11039588,109539,10112266,9584728,8926845
7950602,142383,8896700,10084930,9905457
9400052,133042,9930154,9942403,8057255
4698272,135163,8971164,8991483,9944709
2921652,141616,9975482,9969111,8960712
11951297,134062,10055967,9016098,8970983
8158389,105828,7524062,9935470,10138721
11773400,106149,13424887,8992991,9955523
3122892,108234,6976413,9060998,6876494
3039951,79198,11064558,9196709,11077566
11737220,116656,9035719,9721259,7860207
8214261,118487,10940471,9002701,9329743
11912438,113193,9136069,8978338,9716168
6039578,120057,9846424,10018910,8051560
12943907,123247,8973195,9061035,11035687
9027688,105680,9440593,9996378,7875993
6964118,105822,9829901,9983832,11025421
12853431,153461,10819715,7005278,9038995
198847,154029,9396463,12980381,8873105
8239237,113547,8686949,5985070,8150466
9726098,115727,10866138,9988695,10329770
8950535,277897,9000554,8021732,8572672
11995031,46098,10012026,10257780,10006657
7949537,107773,9922270,8658811,8966060
8889364,106910,9316891,23276091,8356065
10091249,116814,9865707,5785941,10669230
306619,117628,9807432,9914347,7918038
8721707,71734,195981,10243530,9402804
178939,101598,7802384,8914144,9674075
7096607,135753,10261742,8946114,9076321
11667267,152146,257472,10037056,10049700
8982393,137772,7494033,8982605,9976071
238823,106818,11948074,9003496,7981096
7844876,109000,9418481,8941759,9888287
9828584,108375,9663999,8975527,10030820
169142,110579,8273352,9972430,8889280
8041104,110064,9674010,9096605,9111640
10011952,135809,9283895,9920984,8883291
103295,59384,9748258,9010558,9080289
7653855,117679,8005133,7978636,10053780
107504,105473,10037423,10913503,8956339
8944976,105655,9908962,8129272,12027435
1012514,107286,7998081,9880194,5944189
8031862,114457,11005211,10077880,10071291
9965064,110076,8289472,9055477,8504546
8939161,110587,9673436,8859636,9508680
84414,115685,9062668,10076750,9847950
8130691,158036,8933212,7950848,9004275
85044,73709,10016107,10278498,9071689
9641096,105464,8982298,8638511,10020471
105959,106088,9069953,10071637,8975197
8961188,107283,10007500,124505,8923126
8924169,108362,9017909,2867920,9077981
1060925,108776,8936292,243726,9924853
8500043,111312,9961509,736281,9064664
7477373,155863,8999214,11991672,9936057
10213610,354043,9200407,8056232,8019117
10690349,114312,10812493,9974379,10021080
6515234,84667,1054723,8108662,9991784
4687092,108348,7035360,10908636,7942073
273953,109245,9927323,8006910,9087905
1636779,109802,9987676,10012411,9889602
10149465,306467,10050124,8936204,9983841
9924703,133894,8941758,8956100,8035261
156326,107206,10026263,10120271,9976697
8698552,111546,9114338,8315368,8947780
137287,46899,10862313,9547788,9067726
8172437,109532,9004358,9136625,8951604
10682670,110280,9990163,9890512,11020057
9032382,117621,8955215,10127814,8103633
9927544,123266,9333316,7906881,8794285
219886,121954,10685938,9122762,10087235
6927685,105577,8029634,9812991,8940932
11816032,106131,9480755,8982901,9044118
225080,106835,9527326,9317608,10005466
7773616,107527,9093826,9922394,8124448
171529,118200,357423,9787183,9954377
7950375,109807,197264,7992471,9956318
11004985,115219,5330353,10108371,8118560
927378,80939,12097388,9022513,9733646
6979734,132506,8841958,9912301,9093431
128278,114685,10007039,8105733,10020543
6890378,107869,9968727,9900092,7847295
13002526,109189,9062428,9989579,9164749
6997340,109027,9982346,9004758,9885652
9095332,496859,10033423,10981831,10089651
2824667,302181,9258335,8173757,7891373
7320118,105722,10694571,10782793,9962456
720879,105714,9010259,9011301,9031639
8037281,110381,9976489,10315226,8984036
9989555,136476,9179706,9734979,8965319
139798,238809,10810726,13192326,10033779
6839635,427039,8352117,5850356,8354716
12047324,107794,10679511,11039536,9886087
7887934,133989,8956429,9983940,9761127
10132110,242619,9031024,10020339,10069618
8805494,151382,8102423,8850252,109331
11333218,202318,11861207,10081215,600506
7686773,202759,9454232,9848175,405768
10961884,204375,10566267,9108583,2126675
8041469,250311,8224999,9942960,12825986
10919549,131711,10161386,10051476,8996022
9042126,204040,9675273,10040090,7838863
8942356,318404,8071166,8953917,11308573
10167718,108449,10807636,9919984,8711490
9856999,244418,8307695,10153048,9192884
10089888,117661,22665893,9854313,8725436
404714,201435,6487381,9003068,9037072
6924423,203454,9785979,10004863,10066564
10620918,204774,10737282,10046150,8878227
10037178,243053,8120687,9017194,8966550
9281354,154939,9875724,10074912,10102749
9956332,107522,8947928,10832600,8923953
9649338,107973,10082635,8122152,8199061
226844,108198,7955883,10910819,10880902
6748778,109252,9989627,9098752,8912300
10025642,117515,8978094,7816386,8190656
9259506,112672,11240189,13112319,10903644
10853758,460672,6976360,6891668,7887429
7906031,51535,10082041,12128919,10225300
10177336,121945,8810350,7946473,8845494
9848687,80694,9913708,7972175,8945305
10160431,119045,9025909,15028637,9964907
8800420,110919,9015309,5888557,8965729
10041354,429088,9891502,10256140,9118029
9958159,128387,8044575,9765337,9904303
15030807,167006,9973747,10375556,9102724
3174942,109510,9045003,9673866,8990955
12891298,110654,9938281,8999065,9983976
7979426,112292,8126291,11189197,8007437
9983252,136168,10012935,7724133,9921051
9036095,155448,9910346,11107072,9060224
10112557,107284,7986417,8908675,9973246
9697718,112204,10031378,9932836,7902397
9040284,111981,8919758,11033407,9974546
10021832,110150,9359820,7191720,9128600
10015471,112818,9064250,10763544,9880832
8973937,111621,9580741,8992719,8000594
10959059,145019,9048452,9229711,11299313
9008330,386625,8965342,9733533,7803029
8973811,90847,9995385,8383049,9054325
10964710,122097,8445794,9642441,12929956
10171103,109433,9683675,10064794,4936182
8051444,115141,9378142,8892711,10982983
2797489,305808,8805475,9023818,8917950
5034459,74811,9799410,10005885,7019363
9973197,137341,9235099,9033124,14016664
8934220,109555,9051781,10002033,5991149
9076936,107240,9574094,8922027,9987656
10004706,108230,9075027,9017744,8161480
8935895,108836,9147802,10081387,10835920
9012032,114251,9930846,8343944,8234783
9049447,135389,8853661,11720533,9766001
10015165,134803,9060439,7917636,9047485
9073579,105353,9990392,7941878,9922108
9918952,106298,8120091,9993743,7970208
9083978,106919,9999113,9168292,11216527
10986795,107785,8943740,9053667,7825233
7842072,112444,9942474,10835123,8975743
9056413,98697,8164307,9050077,9157691
11077342,124653,9997739,7932965,9046837
8847694,114323,10799871,10975762,9738917
9114904,125904,8041231,7012026,8988975
10889549,104959,9008969,10229656,9948137
9000259,106062,12042135,8957997,8050688
9983951,135925,7975019,11916036,9950623
10053858,109264,7890507,6961317,11171309
7911721,109187,9483844,10907587,6836146
12039904,110123,9743550,7227140,9407102
8103836,134951,10040287,11104272,9660500
10103097,76119,9755338,966578,8946836
9773385,119680,9550239,4713464,10023742
9921237,113489,9792158,12047005,8355575
10061056,109057,9790495,6878271,150232
10049128,111658,9818765,10305568,5519155
9895618,110638,10019162,9696322,410867
9266114,111410,9014103,9212542,12584873
8775034,115322,12198568,9891094,8164939
10331968,348345,8890420,9208149,9878330
9551754,116101,10021541,8755896,8193420
10120612,106095,8928294,10196982,10755832
8848445,109844,8934030,8818030,7918230
10158837,108438,10014666,8993096,10078773
9872955,109128,9247442,8893764,7980736
11026865,110364,9877176,9002685,11021598
34966578,144163,9988340,10033158,5045918
2975958,143981,9934890,8971978,963000
12051804,106907,8901422,9096750,10990880
8434340,107024,10975308,2250633,9006853
9850983,107893,8030878,5687361,9857555
10675092,108251,11080633,9932532,8011185
8506097,109223,5248170,9094255,10242229
10526794,113522,766420,9138355,8856150
10002481,116791,12922032,9818435,9934365
9010295,91380,9118932,8358261,8977510
9948002,130903,8917190,10695078,8991345
9966996,105498,10048855,7984889,8955357
10000285,106080,10850158,9970955,10113190
9044821,107515,8038924,2096660,8966271
9962447,109964,11177070,5379547,8908407
10026784,112008,7973840,10492102,10048823
9933882,110117,9254210,7951932,8305362
9064365,125400,24668505,10157040,8898170
10020284,88801,2947057,9945452,9688256
9032546,137389,11921538,8954467,8987212
10864129,601071,7175115,9971380,10157630
9095297,124830,10160456,9247547,9096822
9986364,125700,8832618,10745567,8000070
8919805,135447,9813522,9001275,10087985
10042303,107711,8439603,9239333,8978376
10013696,106584,9648923,10814509,9687224
10152951,106876,9937131,9956659,9019663
8822805,110552,8944476,8190729,8934241
9935341,108902,9001130,10733335,12106206
9993764,109662,9961427,8992920,8025276
8979419,115336,9067254,6113821,9009273
10990493,237208,9183638,893575,9913865
8171367,39776,9966758,10972620,7923515
10900981,107458,8861763,9182591,10144243
9074046,106917,9969935,9812673,9917547
10937641,107479,7960343,8066228,8000149
9933207,108055,12083015,8988585,10187314
7979185,109095,6845995,12075182,8772969
10989870,118124,11059949,6964893,10077697
8333553,135653,9100771,9965174,7979583
10652538,58940,10345662,9235584,10983113
10040511,104491,8676301,9283986,7944684
11281637,105171,9981110,9440637,9077518
7830096,106583,9931428,9086727,10205042
9821686,107139,9986326,9869090,8689047
9087262,107745,190642,9138189,10103286
9980856,119367,3741251,9918315,7984059
9261717,109928,93784,9122355,9868374
10718357,145956,12906896,9863306,10099856
8970759,76584,10151087,9001429,8943776
9976002,106047,8878282,9087472,8994761
9101478,105505,9040632,10988508,9041669
9926271,105920,9960870,7021107,9267913
9249262,108760,8997405,10939583,8627970
10748143,108037,8911921,8031686,9977723
8985596,108610,10009462,10961629,9075098
10049098,110856,9038500,9070629,11988711
9022797,115162,10063389,9908477,6014286
10986501,92776,8960339,9956648,10942567
8993740,139219,8974760,9068566,6976549
9964480,114495,9266984,9973926,10335820
10208289,109127,5999914,10024333,10223981
9967981,109327,844382,9938456,7516234
9816134,110152,10026898,8980233,11008651
9017717,111381,10178592,10047189,8937603
10069195,111644,9591227,11047925,9029894
10928539,136448,10082452,8028440,9910408
8013883,240578,10016207,10102921,9017896
11204618,133034,10020457,10824397,8135454
8747846,107574,8995693,7944639,12019809
11060287,95892,8964808,10981962,6893303
7982833,110115,8393306,8959095,10000668
11069071,109126,10611000,11139743,8949526
8826060,110087,8993030,8864920,8989919
10096566,162379,8262297,9094680,9966207
9979305,104271,10569322,9907068,9106386
8934961,106175,8083415,10050121,9123438
10033867,106371,9954494,9145970,9778863
9960796,107097,9021927,10884462,8094837
10073988,107681,9004764,7909592,10895416
10002712,108842,9984256,10361643,8016778
8941446,127629,8959673,9648307,10013882
10064267,115900,9958539,10306367,7900377
8868453,76391,8315176,9636478,10061214
11132459,134511,10133014,9014095,9026479
8990302,174167,9675265,10051304,8958979
9925771,374430,8029936,9946633,10050431
10068580,284473,10951869,9095141,8162554
8877670,216092,8217561,10882067,10691653
11035318,5439959,10688947,8003370,8115507
8990902,11492589,8114476,10962807,6053841
8011931,9095310,335969,8964837,876579
13956795,10800111,196073,10081546,11136717
7152483,8414962,5678932,10239525,8832374
8995387,9753595,12704906,23930017,11027420
10954840,9913520,6979783,4846441,8013535
9861004,7910813,10012635,11079669,11291718
267038,11023148,10035447,9938058,7637282
6892010,8115571,8008176,8929139,9983683
11835317,9943217,10044544,9999738,9146431
250122,8960682,8910204,8988199,9144132
4815561,1057159,10071520,9991966,9843779
13920333,6888276,8324062,9951486,7975670
6978295,9093547,9633283,10091357,9916732
12014484,9880187,9017592,16889510,10016892
7141296,8220464,9941505,13026006,8045652
832181,11839957,8238544,8991819,8087601
9140068,6998680,2810765,10987499,10939261
8963589,12011233,5378220,8059863,9883426
122144,6084276,10617181,10919169,8036825
9842396,11746829,7945738,9310069,10094554
211960,7123314,10995243,9635628,9828879
7663075,10964404,7973436,9241385,8004098
10976063,8996193,10023142,10892495,10186637
9428208,8207368,9055470,8921371,8721640
8637707,9739777,9988086,9974052,10242800
11001039,10061517,8123311,9994638,8724065
131431,8940327,9818936,9248682,241323
7886619,9021851,21371304,9865463,480080
9979376,8443583,7651785,8070647,4278099
228554,10528422,8364009,10756588,11966790
7807042,7945067,9967164,8048682,9145594
445000,10020144,10668369,9412323,8940324
8430432,9949731,6989145,10593183,9041364
10058779,9055333,10188626,7931831,10037297
8940307,8964443,8824446,9009685,7868775
10115965,10114850,9967108,11089936,9073782
10047843,9908166,8041023,9055927,9891015
8963842,7988622,9987216,7895083,7996910
142316,9975935,9178618,27013977,10309958
937546,10030605,9210911,3043023,8736475
4981464,7923770,9570307,10937658,10956567
11916828,10064643,8948032,9982560,8003874
461752,8934360,9208129,11062989,11119475
2329027,9033484,10819753,6855338,7953910
130725,9993560,7950231,10981354,9971680
197362,8127886,11068837,9072045,7960082
12619431,10090679,8005993,10932025,9918026
9005404,10252755,10120561,9065380,10086213
9959828,8560940,8882015,9929376,7989653
10123570,392907,8993334,9030015,11118598
8858679,77251,13576915,9999247,7946506
10151929,127912,8394954,9999245,9028059
9843871,122345,5979981,9023858,879053
11110358,346427,9009138,9271549,7008863
6919487,124074,9317292,9675170,10053829
11152909,108418,9627754,9170721,9066870
9000534,117227,9159732,9807196,9925631
10837113,112015,9853845,7981401,8928264
8960447,111188,8284334,10010107,102379
10111055,115891,9799178,10251089,5918155
9988670,144803,9826543,8996939,12974466
9123533,61305,6330435,9152991,6923577
9788117,106389,13110663,9623036,10274210
9111007,64356,6724442,9999388,8737202
10225790,114918,7906537,9018525,8444063
9586476,107933,11979519,9899755,10595773
9346282,116987,9103527,9262864,9022178
1678727,109588,8878906,10749308,9997592
6104694,100392,10141118,8280258,5981269
9894642,111511,8879687,10735023,12920125
9413290,135481,9004183,9073449,8034798
9577935,178495,9963891,12011847,8385310
8170319,130309,8005433,7871380,11593423
9860754,131099,10394142,11156793,6991905
9019787,111017,8698317,7950503,9178033
9895522,109104,8842237,9968064,10884621
8010918,112164,10165496,9991012,9011507
11170769,274233,8907565,9024617,7891502
8908346,91286,9912763,9937619,9991548
8950666,122414,8024494,9962108,8977216
10002231,106760,10007868,9087013,9933512
8094036,107534,9023772,8951780,10062420
10850681,108753,10011502,9220074,10942675
8117335,112269,7967883,9779144,9066099
9899526,110835,10988124,9316803,9076658
9976657,136549,6939529,9623356,9868038
9104330,58398,11073570,8325706,6088022
10905470,106164,8388128,9924020,928521
9081747,109774,9640438,9244176,11064335
7203523,107496,8940529,138061,9895103
10663747,108739,10121149,6443665,10046884
5422642,412557,7937644,12082739,12149686
659397,822485,10934701,7992519,5781852
11015735,126137,8050716,9904744,9058749
8924708,205488,9914488,10958251,10161947
10019052,57360,9042917,8084753,9838463
8328666,441402,8906945,8892918,9958034
9775312,119157,9245522,11210456,10028938
9008701,118927,9813162,8062547,10027023
10841571,125515,9113901,9757276,9321652
8105110,86502,9866669,11047999,10609110
7854105,138723,8920177,8109838,7989517
11023073,106171,8989594,10932356,12172654
9033971,106676,9085268,8920131,9023390
8999755,107413,8896857,10072057,8807372
9953932,108412,9036719,9907483,10992592
9548675,135703,9946499,9086404,8946944
9437890,111485,9131269,9882833,9133842
10236734,161018,8998826,9973360,9930003
9725290,59113,9881609,8124531,10994380
35271468,222626,8008548,10990877,8155083
4491253,162267,11060713,8898897,10855475
12389249,117589,7990266,10240610,10118465
7878174,84667,10015529,9738496,8911535
12075000,5033459,8933883,9085495,9099326
8013786,11642565,8965854,9876326,10922589
9879716,8791873,9993780,9007950,8828398
10021886,9884094,8183686,10994844,10108774
10008762,9017563,10006369,8123163,8875340
9045710,10059523,8787548,10887233,10999640
10022685,9115952,10006509,7993625,9087922
11051032,9888094,8023338,10120250,10977885
7052169,7915107,9996925,8908048,7903760
11844725,11075807,8312217,10941936,12018750
9044557,8923133,24213077,9023801,7946262
9829169,10038149,4420269,9007522,10073739
9053636,9015107,11025293,8985739,9977789
9256845,10978898,9031545,4987129,8383558
12111304,8390422,9041612,1971480,23847614
701686,10587029,9011818,11047385,6648647
5864969,10111658,8867504,9001416,10027075
10231719,8959064,9990905,9018220,9999425
11953895,10100287,9050953,8962675,10030778
7131217,7867255,8966694,8509525,8989448
10711893,8941294,9995794,14400559,10148465
8976093,11074558,7971427,6110344,8823628
10115601,9057066,10273550,11069176,10966018
9903781,7895360,9760000,8898754,8177754
9146939,9969487,8119547,9916725,11241087
10179163,8051358,9855994,11080514,7668753
9690103,9973362,8961799,8064844,9975462
9989744,10044605,9476666,10851994,9969086
9974240,8974737,10594248,9046669,8988040
9093397,9902316,9022222,9973320,10039275
9903143,8071736,9190754,8982834,8939637
9122722,10026788,10774806,10984375,9944474
10137303,9193428,9925801,8977751,10156405
9664058,9820256,8341722,9084123,9977267
10000689,10221986,10760967,9994410,9041105
8984268,9700221,10008828,9819251,10898530
11082761,9005898,8929192,8030966,7993661
8340244,10036141,9928661,11022458,10901671
10660251,10017446,9001529,1953707,9028492
10038373,6178350,11083174,4049997,10070029
8904278,279924,7984196,10926469,9832146
9283834,123116,5000372,9035379,9023778
10671402,133842,3093703,9017550,9099326
8997000,167877,11326967,9280837,10050698
10063655,84655,8818106,10785303,8996953
9963861,111062,10748869,8092671,10015576
9933402,109083,8983246,9830319,8858393
9041929,109154,10175320,9088820,10008549
9117704,120231,12006065,9888602,12027669
10928947,111624,7789645,8020135,7010672
10004959,168942,10011267,10236626,11014633
8909770,319306,10060606,9356082,7089979
9999230,213643,9075570,8415466,12717668
10057589,129682,10907592,9945428,8130423
9039111,114193,8268745,8156502,11107774
9925992,101329,11829355,10831453,8847590
8938384,113080,7879968,8600902,10092325
10350745,172179,9977806,10541257,9848989
8679475,276912,9952723,9019753,8960736
9992366,259567,10117357,7856774,9093061
9079691,127620,8939083,8986505,11149086
9898392,115970,10064674,10009225,7870619
8335347,250848,9880442,9141585,10054264
9647618,183435,9957700,9069659,8718797
