CPU Low (ns)	CPU Medium (ns)	CPU High (ns)	CPU Medium & Memory Intensity (ns)	CPU High & Memory Intensity (ns)
9003062	9402106	8423788	10007736	10022932
9069625	15609738	9615444	9613846	8926774
11014545	1984735	8959702	9928757	10109147
8895578	11004194	9386013	8526489	72080303
10124472	8959657	10697562	9988161	8818686
9934409	9073362	8988068	8960865	10039586
10118727	10008944	8331299	9027862	9078168
8775589	8982884	10639860	9482682	11003094
10208798	7948020	8219330	8965688	9055648
9024215	11284166	10817701	10055983	8970451
10960482	7790635	8937314	9246361	9865369
9033325	9982471	8400731	10216379	10165548
10973903	9096025	10008240	9965363	9791318
7976349	9955672	9658983	9553546	10307974
9967237	8907881	9309397	9029116	9032884
10895970	8967238	11029642	9437143	9753013
9127065	10064402	8004065	10538629	9180311
9964004	8098615	10986673	9085358	10770111
9017723	10812724	9624089	9421892	8222498
10916091	8149838	8967981	8943574	9753774
8173241	9911606	9984601	8669464	8269840
9867845	6954366	8438658	12416329	11008832
10031080	13116927	9984545	7917939	9041448
7879595	6986138	9719751	8988329	8796578
11267804	11057875	8879145	9005132	11042591
7959201	7830808	10019917	10000438	8059299
10821373	11011860	8988225	8535560	10946379
9017561	7036081	4467830	9451048	7900496
9012881	9967788	1944587	9534735	9021678
10143732	8028894	11598092	9075205	10108108
7819612	11021963	9409337	9973280	9987763
11125544	8042540	10042196	9457105	9988079
9044895	9958797	9075671	9949194	8907194
7946992	8986133	8916710	10072250	10064933
10916174	8945385	8937242	8996363	10048908
9957968	9407842	10007603	9935566	8971188
8957646	9625823	9604436	9047032	9907552
10189517	9080715	9407874	10027468	9173269
9932608	9229821	9677679	11621868	8835838
8979105	9649049	9915457	6849846	9924776
9898516	8108044	9360919	10005484	12164541
11167593	10170126	9655394	8506505	4933640
8016487	9072970	9367180	11601042	12025336
12046814	9746247	9036393	8482613	9011028
6879415	8943513	9968045	9971173	8252955
11042223	8863249	8585247	8604611	10778459
9047352	10199049	10077967	10340941	9076279
11082275	9005218	10367596	8020186	9060366
8744505	9992428	9033908	8585861	8785249
11145081	8046525	10717271	10353233	8924790
7981309	11045464	9415855	9009583	10210428
9983152	9174640	7943008	9599633	10987466
10954578	7747549	10971633	10412298	8928029
8973184	10960793	8964613	9049353	10043312
8964043	8984199	9500091	10511739	7948559
10027307	9022967	10095224	8953792	12145517
11184341	8927188	10406570	9512831	7817951
7924458	10048848	8952877	9534244	10008876
10938188	8036026	9943719	9463085	8978479
9065493	11030815	9695377	9540198	9147998
9968672	7874878	9189406	9992423	10057568
9982575	10157981	10139813	8478491	8819391
8998609	8151045	9081177	10549358	8995761
9964124	9796887	10979451	8467528	10021490
10035630	10086484	61217171	9927327	9984832
10039113	7806204	11427509	9072583	9034141
8946102	11157491	8498290	8790053	8991515
10077554	7886256	9867051	9918135	10116121
10844817	10012748	8545948	9750123	9089265
8083169	8076072	10099792	8458113	9813267
10027651	10981546	9339892	9761470	9099393
9922319	8039343	8689902	9800872	9760991
10102178	9995309	10296436	10003529	9011751
8925725	9020567	8995817	9062877	10023674
11124128	7861434	8960643	9957068	10081224
8814468	10051066	9725264	10046999	8983762
10074607	8990794	9823916	9422728	9967183
11072493	9990052	8478508	9614424	8924309
8072538	9045109	7055487	9933240	9331637
9049409	10056151	11941908	7981360	10633091
75735746	9064447	9618034	61460629	8274529
9242246	50844020	8954496	9741234	10891377
9824838	8035576	9041727	9773289	8028549
10002666	10023237	11418954	9472836	8997514
9053637	8869131	9497944	8628681	10865009
11069132	10010189	9078008	10329444	9017639
7944987	8274831	9412639	8973427	9029105
11051662	9842857	9619895	9041187	10036080
8879396	8953130	9342029	10059822	9315561
11105544	9059643	9608904	10005727	9753617
7929633	9915630	9336432	9478850	7814077
11052662	10008466	9986069	9052965	10086673
9069425	8160623	9691130	10049100	10085127
9980928	10790258	9030365	7911993	10017990
9913156	8035360	6978753	11986064	50945360
8991005	4100531	11935007	8015947	11902679
11075922	2965755	9071867	10955628	7093319
8903174	11943557	9350016	8057826	9942709
9083863	7264523	8541807	10132520	9906837
10922002	10720432	11043691	8950256	8201536
9980268	8104229	8428281	9386868	10829878
9029447	9945951	10025983	9577031	7095866
8779262	9934108	9001512	8926779	11920568
11155342	8107183	9505117	9280527	7023924
9040011	10040459	8446252	9751567	10957995
10138684	8961419	10046715	9949927	9071127
9998538	9002166	9959079	9009187	9112055
7902241	9950093	9113447	9088993	8887155
12062132	8027641	10495785	9409887	10085723
7969664	10106973	10026557	9586473	9862178
10914144	9915378	9006653	9405686	10071779
8979996	8062740	7970534	9475935	10738301
10007709	10947183	12393096	9548550	9134154
9980923	6858313	7611170	9956283	9261840
10120555	10100751	10984685	9538860	9815856
10068793	8918461	8040777	10003633	10038424
8814809	10029114	9135417	8968971	9054518
8841647	8324080	10240609	9502863	9039627
12279630	9744570	4084733	10048687	9842107
6833228	8892405	2877575	8987503	9009665
10042733	10026110	9793963	8972946	9002384
10166194	9001444	12231075	9583547	10117852
9082567	8963452	7001342	9391297	8937625
9855266	10114277	9007079	10057426	10046089
9040446	6936036	10650018	8968516	8923327
9901097	12039848	7906807	8601698	9104679
9031877	7953456	11206351	10898748	10989912
9096975	9265919	10348383	8452526	8883207
9902632	9714445	7427943	10017418	9061641
9084138	8997342	9509138	9028464	11004053
9927111	9232084	10482198	9013519	8948185
7976310	9764992	9522588	10509170	6966001
10111516	8998010	9955516	9091429	14011849
9854778	9076273	8959898	9303899	8123983
7994878	9142140	10040937	10571118	8930934
11101903	9875367	8975025	8510110	10063240
6923652	8946824	9063474	10023572	7926564
10870086	9015781	9933918	12116467	9971568
9207815	9296924	8575113	8999891	11110779
9835148	9738212	10477698	8474217	6970926
7147817	8928020	9012218	9200640	9999557
10805079	10035470	8658993	9895390	11013902
9147644	8962831	10324688	10373622	7909388
10097371	8984217	8944096	8494703	9899798
7899121	9028796	5094679	10434095	8076881
10153985	10016542	1947966	9586854	10181243
8766501	8822647	11518374	8986852	8978942
10146921	9137279	8000605	10007505	9805781
8002849	9964515	11435119	7196694	10009072
10042787	9091861	10011548	10781875	10035954
9935514	9938214	9700875	10432552	10016488
8949476	7996681	8956396	9080264	8976987
11154060	9969564	10977981	9932368	11051202
7793632	9224665	9007704	10624310	8062777
12210563	9879898	8926308	9542296	10891415
7739907	8154320	9080070	8803314	7990049
11063719	9904917	10461797	9633263	10123330
8006427	9064286	61587634	8957077	8910470
12085526	9832344	8942714	9027184	9094904
6988260	9043351	9419551	10376752	9841381
10936334	9230288	8985654	8666385	9045814
8007880	9029093	10504083	9383681	9993498
11010690	9705709	7468363	9505121	8190377
8103262	8961194	9595893	10112463	9988794
10932999	9034404	10082778	15403561	9918230
9075966	9829521	9985838	1494717	8029050
8834441	8504122	9430345	11035111	9943401
10119654	10702411	9960333	10018517	9952475
8149798	8999214	9692605	9419139	11126117
75790398	8011268	9985853	10076588	7862097
9981030	9926350	9381181	9495708	10001303
9050311	9035050	9986316	50041820	9879309
9944883	9931361	8429511	11221170	9118785
10069029	8008655	9481481	7240159	9987739
8924127	71201825	8994284	15637278	9947399
10131585	9895680	10800226	3982573	7999481
9835839	9030769	9236568	11432406	10041502
10085066	10012290	9018968	8845220	11320883
8955230	8913903	10548190	9617568	8791941
9959204	9067238	7381360	8947685	7947157
10066388	8927705	9596666	10038728	9936792
10108426	10044985	10007062	8935355	8364872
8899013	8966109	7940153	9163681	11643222
10869091	8023084	11471351	9268843	7964279
7942753	11012033	9989420	5617772	62208515
11103320	8992964	9567517	2005445	10064710
9091999	7932492	9517744	11447738	9774941
11073888	12000443	9905326	8956727	9073300
8892851	7044089	9090159	9970551	10883887
9060237	10089760	9902797	10898815	8162829
9700460	8959960	9675987	9236214	10874567
11122083	9948668	8991240	8493321	8175386
8055828	7058257	10386136	10049966	9787614
11144182	11980982	8668984	10398888	10061589
8979848	7964542	8945207	8955540	8015481
10004812	9265880	8945125	9091990	9296965
10011287	10701158	10095056	9554793	9623148
9014509	8094008	8924224	8963183	10190216
8830366	9129223	10031603	9976325	10062006
10974966	9855793	9988804	8988929	8707028
10066655	9008987	8389466	10408271	9030912
8990053	8942813	10075266	7812025	10031042
11157582	10112077	8431095	10711752	8158946
7857250	9982994	10162517	8481171	12858788
11062628	7883975	9948747	10638168	7171575
8935829	10111834	9410499	8421777	10844014
10169364	8938324	9922760	10543483	8042729
9884179	9184411	10041689	9187765	9999309
8683486	8769117	9102921	11206142	9866477
11273338	10036145	9568925	7560151	8968142
9071524	7988821	1951161	11466132	11099824
8863282	11031718	5367336	7999052	7936656
11035963	8999817	10529297	9542760	9065076
9156095	11033356	9115401	8992259	11010497
9764438	8220753	9940380	10491237	7984888
9171771	10691916	8350476	8015856	10064613
10975693	8037160	9081646	9924075	9116264
8860220	12011954	11023008	10028516	9778939
10085546	8117001	8536742	8998557	9148033
9136192	10211543	9087874	10622717	9919415
11006030	9627553	9345509	8957050	9303363
7808132	10002386	9843259	10427719	559695
10035003	10056974	8701993	8519602	8134124
9089580	8148982	9574113	10987006	9994871
9939212	11845307	8869816	8513638	9983489
8987131	6954452	10995150	9495811	10107029
9937312	12984272	9584422	10019191	8865358
10012673	7133795	8433874	10038543	9987037
9138950	10904806	9740854	9420671	9018015
9742730	9000749	11219081	9584299	11003399
10227944	8806763	8591892	9449302	8015721
10972550	10231314	9394471	8963976	9908490
8059274	9953136	9573165	9533995	9033615
9832088	8981475	9038720	10043682	10032663
10101366	9048856	9997255	8147568	8988057
10075133	9232935	9018302	10247083	9373372
9895413	9784825	9035604	9536959	10772356
9104682	8898377	10396650	8980721	8903966
9904732	9063177	8996462	9010509	8969560
10058357	9805199	8511258	10045836	8966084
8993744	9155085	10515844	8418005	10078151
9967965	8028145	8580099	10544084	11009192
10009101	10931652	9913830	9446451	7948034
9984524	9061142	8498829	10048441	9215018
8983520	9019975	10465390	9559384	10894440
10100017	9990830	8484067	10029631	8871412
10916163	9060637	9545090	8377836	8989963
7923544	8896043	10503925	10046806	11118476
11107079	8024089	8957385	9520236	8049563
8960105	12046060	52605227	9420323	9897609
10071718	7001201	9358975	9539776	8919852
8980013	10898884	9576512	9462296	9008435
10972927	8133993	8466135	9024545	10035970
8995013	9928615	10009689	9045557	9132857
10099190	9032155	8960033	10525118	9924487
8872026	9023979	9689662	8955411	8879124
9986859	9903695	8903253	9028155	10094887
61965529	8093889	9455530	8958464	8965451
10034945	9903105	10030661	10014624	8423849
7914022	10075479	8963434	10002354	9665689
12194870	7981574	9940008	7986914	10121368
7848391	9958684	9079782	9991889	9787592
10059948	8998612	8945430	62558544	8969054
9939728	10042786	10012521	10507196	11083879
9839616	8002361	10006555	7433718	8972499
10192008	10261576	10628671	30670910	8977477
8067370	50765693	8886573	10881551	10238252
12073981	7918442	9451049	10450090	8992913
7869954	10074507	9613448	7980611	10789092
10016042	7959172	9363287	9034937	7912924
9067854	10973609	10074545	9937917	10389840
8881389	8092336	8946639	9094951	8694254
10078933	10939685	9044369	8988765	8981030
9048845	7997890	9532169	7481388	10949963
9867345	10023720	9420412	11999673	8076070
8031797	8954149	11088713	9026370	9976690
10032982	9338362	8559067	10071980	63163981
9012157	9701007	8981132	9357698	6817090
10035193	7974285	8926889	11634262	10974496
7930844	10657571	10077498	9029563	9005291
9180152	13406689	8939440	8876938	9942907
11850225	4096606	9984261	10266969	9057243
6976805	11863052	9309394	10890408	9944331
9943177	9008752	10716856	7916450	9071443
9828059	6955500	8433383	10549710	10016411
9894066	12361054	12139193	8368557	9110256
10290030	6742533	6916726	8224224	9205045
10101565	9914745	11635868	11296991	10757482
7913623	9985657	8297828	8011672	7980197
10932492	9115455	9019452	9526427	9957585
8123797	8989352	10064242	10030932	9201343
8898694	8965953	8961956	9419728	9963864
11114414	10048999	10034056	8973308	9785452
9062193	7830740	8963935	9529605	7465906
8856363	11080596	9652682	8450581	13748972
10050997	7963106	8376778	10533817	5201800
9063739	10090977	10521380	10478545	10703911
9961692	8969319	9061070	9567915	9961088
10002045	8925581	9903852	8982136	8986976
8950908	10111732	8490149	9490073	10356351
9984756	8050022	10018760	8963609	10620365
8024532	10926075	8963713	11685982	8050508
9988770	7919438	9566936	7875412	10040067
10071869	9976336	3537784	10493971	9961290
6990406	9093160	2868273	8589790	8100102
13028637	8970314	11961758	9929654	11039478
6890430	9068639	10153047	8420719	8932976
10029903	7960054	8589492	9991887	8939867
8016396	10925642	9982917	9080121	8962265
10934439	10117539	9431253	8974384	10077161
9071281	9059399	9505395	9474898	9959981
10037930	8891128	8983002	9481853	7938160
8897889	8900734	10479667	6710121	4114259
10182303	9051981	8515516	-7051	2903964
9850451	8986285	9465927	11333030	13009417
8956617	9203788	9958717	8957386	8062962
11961377	10774526	8742982	8998931	9006327
8145741	9157199	10866956	10538319	8939297
11015429	8983889	7370131	8991580	9213937
9011093	7911796	11116263	10545521	9805346
8962233	9957446	8497667	9461695	9939206
11682247	9133119	8395040	9475645	10042329
7275492	10007941	9987688	9522754	9279194
11016482	8941196	9624888	9493575	9661319
8714389	9912774	9381051	9540163	10067611
10303872	8237876	9668158	9489138	10031908
7990920	9913432	8393570	8939406	8981565
10022990	8930564	11032258	10006055	10027860
9007620	9925100	8929259	8591132	8967607
9877946	9157578	9962669	9383853	8933265
9104314	8935184	8974637	9764246	8991082
11006916	9016302	10563588	10286242	11033642
8924920	9945356	8496476	7654212	8009573
8035072	8160764	10997908	10839231	10045821
9709020	10013237	7999369	9034278	9004129
10074966	9834966	11050388	9049813	11034090
10302161	7004160	8604804	9984478	7906139
8651126	12009386	8898601	8435908	10071966
10209764	8995239	9039840	10532261	9947834
8099802	8138518	10408421	9467100	9112894
11040635	9918535	70992713	9966809	9852337
8962916	9065005	8933927	9633962	10031310
7909010	8925730	11342753	9978123	10000239
7961348	8944093	7688889	8898747	9045351
11808835	10908561	11017762	10121334	8898000
8226420	8048416	9016220	8406827	10066360
10042478	8109961	9932152	10987110	8900440
60717679	11945880	9655204	8002035	9245057
8348832	8058737	10036215	10043657	9768431
9933544	9000549	8349669	8533206	8382309
8905981	9957112	11034774	10503908	10708160
9099621	7970583	8994703	62039328	8150246
9924583	9910905	8997344	7920121	9783594
9091370	9031353	10050227	9987839	9003826
9021177	8038669	8500619	8923378	9256283
9949429	11022496	9458512	10011217	11896376
10120144	8211821	9954427	9595667	6821630
8697051	9739678	10075552	9014193	10261188
10273484	61012286	9597887	9974204	11906221
6957271	8998664	8377246	8995645	8958749
12012113	10078012	11594135	14083880	7905489
6877363	8099048	6978275	4958660	10995430
10045652	9805216	11013836	10432506	9416375
9006964	9010512	8451492	9011859	9690350
9908409	9237634	10913346	11017629	10028360
8116347	8856381	8746033	7996779	7859651
9966909	9901293	9866043	9514056	10980705
8984005	9068351	11129136	9475063	61039870
8960605	8926718	7271234	8525862	11048629
9156677	10033850	12083399	10421465	8286564
9929861	7965002	6891288	8989742	10745953
8956226	9117170	10036548	8992079	8883121
9122867	3924231	9011900	9637311	9054428
9843400	4996613	9919996	8931890	9918916
9051511	8989198	9032789	10040025	10148666
8974909	11047211	9615736	11063607	9956783
9063962	6923259	9397731	8424383	8300595
10998241	12026139	9004918	10886229	10618445
8977176	7970444	8783095	8612479	7963068
8952765	9025780	10253614	11560111	10339529
10014038	10060617	8952429	7813089	8823383
7948675	7949013	10073464	10626848	9166931
11100722	11061577	10005595	10109301	9698118
8036511	7915169	8911744	9386530	8963747
9994905	9082053	10747058	8555680	10063553
8926467	9946119	9261226	10036994	8956851
8004222	9228508	11018951	8929962	9016239
10164776	9680766	8793742	9408159	9976387
9619927	8158144	10293002	10648646	10045022
9255148	10965287	9574679	7900101	8239418
9926597	7936824	8984609	10032836	10796600
8089529	10048798	10389618	9491696	7955331
9957097	9038814	8692522	9556589	10012510
9022268	8924963	10011095	10467512	9948668
10009168	8959092	5954641	8592884	9258706
9025388	10074062	344717	9894057	10056680
8725668	8977317	12001439	9037823	9775504
10231678	8964588	8621229	10925426	9000962
8974409	10073062	8950478	8554254	9891927
9086754	8990730	10415629	9512685	8266832
8999244	8991657	9064776	10440087	9834495
9888013	9089362	10583875	8957973	9911341
8055547	9851414	8974774	8548423	10025619
9999516	8984544	10458828	9496193	8461013
8959114	9983188	9444262	10577506	734387
10040901	8210823	8451031	8495734	7805088
7982712	9801385	9614710	9442984	9425003
9961684	9467789	10049063	8404577	9616835
9051602	9551942	9018376	10008153	9017030
9998613	11161246	9166699	9716961	9548712
9044806	7812899	10161024	9314555	10423314
9723976	11066513	9103281	9017545	9144162
8225274	8985212	8892510	10545970	8916532
10943777	9992325	9011792	9573920	9990094
7068140	9037059	9632871	9899054	8973377
10735893	10384583	9350716	10535486	10143092
7995658	9620299	10770533	6961490	9888146
10034056	9002239	7877515	11463218	9882549
9213681	9993906	10199519	9623675	9113272
8942330	9964791	9193983	9018402	9947548
10040681	11053214	10714901	10028553	8283918
8175692	7944729	7902175	9021001	10771537
10615083	11967092	11008206	9297207	8930028
8168733	8175570	10050999	9101459	10111234
8856368	8870096	9401887	9560215	8047266
9917575	9036145	7841100	8940101	9928588
9334083	8965866	10116767	9368304	9415466
8943818	9963222	9950671	9599813	8616124
9725982	9085158	10742797	9203184	12028992
9270962	9905737	8874728	9800066	7872662
8950103	8157804	8364705	8995375	9994207
8983539	10983773	62067535	9043654	10050250
10015511	7841919	8503338	9374953	8069044
9059848	9230343	9239102	10618037	11022691
8966427	9931065	9783553	9397464	8916899
9334913	9005272	9026411	9554155	9915738
5777814	8962538	9376059	10540103	9045105
1947854	9878322	10633276	8985206	10101090
10960733	8272009	9174409	9545226	9899469
9802308	9749114	11237467	9457118	10004547
10188922	9251441	8574903	9488864	8240380
53031363	8810340	9005677	9455441	9760177
3942873	10036659	10016502	59955674	10065109
293266	8856897	8938316	12569583	9919276
438839	9070367	10030337	7057914	9116183
12279392	10035008	8413343	9955084	8899156
7990253	8094549	10031413	9973849	9035565
10028265	9947951	8713975	9454809	10040484
8959352	9993969	10266419	9008918	8954272
9862191	8966365	9022983	9995231	11081455
9109827	10045831	8930712	8838158	7920749
9281143	59972290	11090214	9984839	10101324
9839763	9996832	7892121	10171293	8940938
8932381	7973060	9647958	9056713	8905881
8745744	11047581	9433101	9012400	10036008
9243877	7918601	8944631	4998197	9108073
12104144	10012753	9573762	3580177	11970674
6922425	6971048	10088495	10935990	7896212
11009324	12061357	9337026	8415344	11032125
8980616	8118876	10004068	8993991	50059380
10012917	9888202	9630380	10072316	10277339
9181774	8301715	9347553	8557382	8657337
10784119	9775820	10063127	10444545	9965976
9066982	8942205	8969174	8993715	9073857
9936437	22969184	9517103	8913419	10120787
8803402	5987184	9452126	10053980	9110588
10907241	10969938	10073033	8517707	9752737
9329966	8019434	8518210	9467164	8944066
8992576	10066175	10054783	9975741	9102867
8980578	8901628	8342924	10043962	9971648
10026301	9020258	10638495	9542403	8921564
9003529	8980306	8372239	9233372	9273434
2970886	10079115	10060836	10751649	10762600
4060607	9003912	8923726	8420635	8332060
10925341	8988635	10040486	10593502	10621312
9027310	9940613	8569964	9458314	7951466
9962559	9993988	10043666	10486485	10046838
9013716	7105340	8011161	8450627	9003806
10054050	10893383	11993976	10523530	10020310
8691625	7989194	7929749	8491637	9136131
9295789	10114552	10111754	9522560	9875201
11030912	8998403	9005161	9519010	8970819
8040814	9939142	10855039	10020397	9946493
9922610	7007320	8512789	8915775	8262399
9065977	12110808	11020546	10672193	9766297
10071507	7836197	8008983	8879035	8987623
7941626	9218959	2971459	10510079	10011117
10023405	9859246	4926633	10706881	10054268
8964299	7964207	10574946	9876360	8215982
9911486	10955251	8502711	7926496	10702376
9005189	8008679	9780993	11103016	8075444
7959084	10003166	9191133	9948139	10039044
11069088	9094945	8664372	9113956	8901295
9028010	9962312	13045408	9877983	10188051
9076222	8262289	5884377	9077665	8982984
8986829	9715628	10354391	8137333	10850256
7919635	9299847	11217394	9943808	8984786
13039817	9652973	6378187	9836180	10114179
5998112	8984561	12502391	8947783	9059326
10992824	11015115	9085998	9491546	8804388
8050155	6987656	7883145	8985188	11087272
11095074	10980412	10494064	10050709	9035595
2604620	9096511	9022644	11669488	7894225
2313876	10049287	10982722	8987742	10007203
12612601	8209564	9069677	9964609	9129728
7377577	9739093	9369894	8880466	9275612
8965046	10188766	10639994	9036756	9933299
10711924	7985648	8423805	9956877	9717758
7893474	10917637	10023565	9993928	9007900
9340994	7905964	8917784	9014760	9936268
10724689	10041805	9999124	9484233	8161830
9433768	7973353	10670108	9584252	9803570
8874072	10193078	8387904	9385723	10029020
9039109	8792783	8964708	9564632	7988367
9769644	9950664	10610473	9005584	12089531
10225267	10028101	9504428	9998143	7954333
7895477	7930026	7921303	8977451	9259982
9807557	10059556	8775920	9125842	10761688
9255426	9133445	10734180	9921495	9359289
8939288	8929870	9487757	8369767	8699233
9790146	10040969	9523411	10590984	10936282
9215810	8000135	9112597	9311802	8988015
8982047	9848397	11958451	10663785	9974589
9114412	21020271	50544112	8291501	8332343
8919433	7083096	8837483	10715229	9653933
9794679	11101436	9584609	8494627	9282380
9160771	7926594	8429494	10513324	9752375
10026015	10088069	11114179	9461959	9035034
8139730	8942199	7443478	10023565	10969727
9920994	9094071	10397317	8564089	7962383
9682358	9847665	10610742	9977020	10031645
9022085	8218534	8557024	9019369	8073906
9252365	9660405	8910565	8976560	11004320
4009724	17156611	8921366	61106153	8949973
1931406	11981697	9578945	9840482	9414863
12144397	9972482	9483266	8230241	10587180
6125078	7986383	10607450	10779105	7931227
72891268	10015886	8982892	9005363	12135145
9899439	8895151	9914409	10027042	6829833
8053421	9119424	9470525	10059923	12130942
9999908	62041354	9623509	8968149	8976289
9660134	9136130	9887063	9926276	9110133
8334628	8714284	8508453	9089583	10969466
9927024	9177494	10560711	9986215	7928903
8755644	8937232	8422833	8981829	8940529
9289041	8866397	9754274	9978013	8956690
10012272	11045409	9789837	2462279	11207715
8114229	6954228	9058159	5515054	7843376
10822599	11043890	9370354	10071478	9209762
7996428	8108456	9623512	8467164	10272385
9119409	9974341	8982173	9493993	52622008
9969724	8914158	9231139	10425624	7949384
8777389	9104960	9795161	8567193	12102689
10120723	12887286	10002895	10054748	8041447
7974957	4962638	8411208	9011480	9934612
10117209	10167982	10005263	9393773	8894872
8935530	10897434	9618685	9590195	9989966
10048353	7985819	9400737	9004560	10332474
8106795	11141118	9957950	9061295	8659344
10817010	6986648	9637715	10986914	9237310
8011239	10173584	9977970	9378352	9874765
9112295	8774903	8896242	10056991	8981173
9929154	9899931	10005492	9522309	8928401
9030179	9137746	9546800	9411173	10078622
10021761	9020841	9538029	9959680	8952655
7897941	9868474	8932245	9566143	8985195
10016547	8966101	9008233	9436241	10061302
8990312	9164963	9296160	8687812	9238525
10290484	8984243	9750002	9882373	9692971
7697954	10019455	9424546	9005719	9066040
11045556	8833633	8605785	9411559	8928937
9014115	9101541	10417243	11120133	11087149
8937352	9991414	8778949	8584076	9021735
9798994	8055585	10200378	8855626	8903451
9179689	10000036	8553228	9503037	11088973
8012710	8968393	9383551	9491703	8883814
11066145	10066763	9041934	10501095	9128928
9011361	8810893	9977246	9573064	9923042
9964890	9096734	5724807	8415870	11038734
8954237	9019349	2929295	10979642	6853799
10817328	10015881	11096862	9608910	10022300
10287452	8012401	9884452	8918608	10166340
10029441	9895353	8441334	10036170	9024864
7922650	10121718	8950046	9432614	7842963
9917494	8993980	9914588	9526384	10249622
9207540	7964744	10067548	9063027	9695381
9866426	10900626	8574893	9421564	8986622
8968112	7969467	9976646	9083948	8245305
9048695	10070010	9421892	11607144	12995880
9195414	8085604	9003879	7279435	7935886
9816870	11013699	9624392	10021865	8925760
8923128	7894461	10033551	8982198	9082312
9045099	10073104	8354237	8697586	9860944
10707864	8882695	10610691	10327385	10032275
8312156	8097874	7965658	8587410	10078251
10017624	11130903	9486663	9981602	8968800
8972657	7753458	8912558	9430387	10021530
8968957	10077586	10030405	10595657	9127420
10041055	9232921	9660486	9451792	9894465
8939327	9670377	9327693	11010260	9896957
9001206	9044663	9814649	9078546	9018344
6953368	9051434	12955629	8454377	9043653
259552	7966315	8258026	12509062	9963211
12977105	12048586	10004352	6904511	9178143
6812598	7051033	9995802	11003884	9038187
11029887	10895268	8753178	8657819	10820432
7056763	7064784	9913220	9002156	8024066
10054914	12982242	10386244	9382412	9142740
8909123	8249740	8523331	9583218	10875909
9963398	9745148	9095407	9408010	9025627
8781938	10029034	11032874	9982351	7804925
10045390	7898298	8923255	8989148	10031961
8941198	11131547	9516873	9581688	9050794
9298370	9965637	8925107	9077756	8923465
8952318	9972123	9987023	9465060	11004842
9020670	7931266	52626064	8842082	8993897
9015855	12047652	8963216	10023434	10048491
9996878	7373073	9947663	9003366	10058763
9997782	9582490	9428066	10082115	8398900
8954402	10095166	9024912	9581097	10564503
9022030	9930681	9577347	9903718	9033730
10089343	8016817	9111955	10143468	11137227
9037133	10164149	9299042	9437752	7860139
7922754	8982536	10046306	9453936	9086812
9992518	9936099	9588290	61992548	9836946
9961172	8107832	8993315	8975907	8248164
1760902	9815400	8959936	8997049	10834198
4249876	11011729	11435665	10008987	8030465
11199497	7065256	6949821	8998902	10184843
8764987	9911774	10113467	8432760	9704312
8994465	8023887	9476499	9997784	9022944
53065400	11040011	9400922	9082214	9013508
9947617	59946095	10050828	8941596	9947556
9013321	8990373	10059385	11547250	8329195
9953975	9829015	8973070	8501956	11781833
10023335	8142691	9595172	8903168	9064670
9115356	10283604	10958153	13938433	8878427
10608573	9726013	7401635	4039176	11003116
9312674	6980044	10495417	14579673	8017497
9067187	12086039	9070139	6098812	9929118
9945226	7379490	11474910	10908136	72104822
8979419	9834505	6892990	9154172	10056050
8766996	9737396	12084001	8904991	8918636
10240723	9004818	6755528	8985886	10004513
7969901	8391517	11915187	9155346	9229437
10047220	8660402	7938588	9817543	9888211
9065103	12043139	10005278	8996071	8848285
9901801	8879822	7914101	9422705	9006548
9755218	9129167	10420863	10084296	9057422
8316954	8961658	8581208	8902900	9131416
9925540	10004891	9995383	9557457	11775849
8957001	8997268	9968807	9594375	8014010
9068657	8007291	9504116	9515774	10004250
9744456	10233779	9481304	8887829	9963303
9185528	8872744	10115066	9074056	9088810
9150450	9852762	8973573	10502852	10010433
9607144	9037208	11053426	9509337	8892976
9287310	8990504	7953803	8939986	10053010
8738745	8915610	10421292	9969462	9467525
10299599	10090411	8683098	9513332	8698160
8019268	8991497	9977312	10947708	9799631
10698055	9014303	8943574	8538314	9003906
8337687	9988581	9321495	10021784	9142076
9974573	9957089	9586159	8494738	9838225
8990405	8002831	8979126	9476480	9244799
8993164	9032225	9496797	8517336	9794785
9060667	9004600	9634588	11060840	9990363
10960015	9976826	8997654	8887178	8000362
7938921	8963578	8928587	9623859	10111048
8782920	9041540	9413549	9132332	8942934
12295083	9049987	11597675	10299584	8888809
6949489	4430295	8420667	8523310	11012523
9971348	2455041	8942607	8404465	9011219
10026774	13000869	10004410	10017907	9445383
8921915	7097935	10091149	9514045	10611201
10750268	10002419	9570202	9510036	8248659
9266364	9866649	9326085	11027550	10779833
10031992	8995115	10051277	9021911	1040130
8990261	8275851	8677054	9470813	5910693
11014806	9856826	11314599	9080575	10948234
8705219	9151963	8035393	10335791	8445724
9302138	9737900	9933930	9090294	10575004
9004451	8074358	9653758	10034722	7977878
9948307	10002443	8998265	8950307	10047370
9203455	8992377	9351174	8777227	8989310
9783577	10047982	9071012	9771023	9984241
9039824	7863387	9560566	9949926	9166627
10076544	11024392	9423398	8522879	9843530
9655087	7047803	8930265	9468729	8992672
8396828	12054784	10028961	9495014	10053063
9898496	6994079	9601256	10000247	9040239
8995913	10991558	10003358	9026956	9937714
9963716	7961225	9383269	8473111	9456606
9068889	9981180	10018771	11010590	9840601
11162595	9089379	9618186	8089014	10742705
6892458	8880275	9987694	9413402	8058397
11940924	9118280	9398269	9576700	12078275
